"","ANO_ELEICAO","DESCRICAO_CARGO","SIGLA_PARTIDO","UF","Cadeiras conquistadas"
"1476",2014,"DEPUTADO ESTADUAL","PR","RJ",8
"1477",2014,"DEPUTADO ESTADUAL","PR","RN",1
"1478",2014,"DEPUTADO ESTADUAL","PR","RS",1
"1479",2014,"DEPUTADO ESTADUAL","PR","SC",2
"1480",2014,"DEPUTADO ESTADUAL","PR","SP",3
"1481",2014,"DEPUTADO ESTADUAL","PR","TO",2
"1482",2014,"DEPUTADO ESTADUAL","PRB","AC",1
"1483",2014,"DEPUTADO ESTADUAL","PRB","AL",1
"1484",2014,"DEPUTADO ESTADUAL","PRB","AM",1
"1485",2014,"DEPUTADO ESTADUAL","PRB","AP",4
"1486",2014,"DEPUTADO ESTADUAL","PRB","BA",2
"1487",2014,"DEPUTADO ESTADUAL","PRB","CE",1
"1488",2014,"DEPUTADO ESTADUAL","PRB","GO",1
"1489",2014,"DEPUTADO ESTADUAL","PRB","MA",3
"1490",2014,"DEPUTADO ESTADUAL","PRB","MG",2
"1491",2014,"DEPUTADO ESTADUAL","PRB","PA",1
"1492",2014,"DEPUTADO ESTADUAL","PRB","PB",1
"1493",2014,"DEPUTADO ESTADUAL","PRB","PE",1
"1494",2014,"DEPUTADO ESTADUAL","PRB","PI",1
"1495",2014,"DEPUTADO ESTADUAL","PRB","PR",1
"1496",2014,"DEPUTADO ESTADUAL","PRB","RJ",2
"1497",2014,"DEPUTADO ESTADUAL","PRB","RR",3
"1498",2014,"DEPUTADO ESTADUAL","PRB","RS",1
"1499",2014,"DEPUTADO ESTADUAL","PRB","SE",1
"1500",2014,"DEPUTADO ESTADUAL","PRB","SP",4
"1501",2014,"DEPUTADO ESTADUAL","PROS","AC",1
"1502",2014,"DEPUTADO ESTADUAL","PROS","AL",2
"1503",2014,"DEPUTADO ESTADUAL","PROS","AM",1
"1504",2014,"DEPUTADO ESTADUAL","PROS","AP",2
"1505",2014,"DEPUTADO ESTADUAL","PROS","BA",1
"1506",2014,"DEPUTADO ESTADUAL","PROS","CE",12
"1507",2014,"DEPUTADO ESTADUAL","PROS","GO",1
"1508",2014,"DEPUTADO ESTADUAL","PROS","MG",1
"1509",2014,"DEPUTADO ESTADUAL","PROS","PA",2
"1510",2014,"DEPUTADO ESTADUAL","PROS","PE",1
"1511",2014,"DEPUTADO ESTADUAL","PROS","RN",4
"1512",2014,"DEPUTADO ESTADUAL","PROS","RR",1
"1513",2014,"DEPUTADO ESTADUAL","PROS","TO",1
"1514",2014,"DEPUTADO ESTADUAL","PRP","AC",1
"1515",2014,"DEPUTADO ESTADUAL","PRP","BA",2
"1516",2014,"DEPUTADO ESTADUAL","PRP","CE",1
"1517",2014,"DEPUTADO ESTADUAL","PRP","ES",3
"1518",2014,"DEPUTADO ESTADUAL","PRP","GO",1
"1519",2014,"DEPUTADO ESTADUAL","PRP","PE",1
"1520",2014,"DEPUTADO ESTADUAL","PRP","RO",1
"1521",2014,"DEPUTADO ESTADUAL","PRP","RR",2
"1522",2014,"DEPUTADO ESTADUAL","PRTB","AL",3
"1523",2014,"DEPUTADO ESTADUAL","PRTB","ES",1
"1524",2014,"DEPUTADO ESTADUAL","PRTB","GO",1
"1525",2014,"DEPUTADO ESTADUAL","PRTB","MA",1
"1526",2014,"DEPUTADO ESTADUAL","PRTB","RR",1
"1527",2014,"DEPUTADO ESTADUAL","PRTB","TO",1
"1528",2014,"DEPUTADO ESTADUAL","PSB","AC",1
"1529",2014,"DEPUTADO ESTADUAL","PSB","AL",2
"1530",2014,"DEPUTADO ESTADUAL","PSB","AM",1
"1531",2014,"DEPUTADO ESTADUAL","PSB","AP",2
"1532",2014,"DEPUTADO ESTADUAL","PSB","BA",2
"1533",2014,"DEPUTADO ESTADUAL","PSB","ES",2
"1534",2014,"DEPUTADO ESTADUAL","PSB","MA",1
"1535",2014,"DEPUTADO ESTADUAL","PSB","MG",3
"1536",2014,"DEPUTADO ESTADUAL","PSB","MS",1
"1537",2014,"DEPUTADO ESTADUAL","PSB","MT",3
"1538",2014,"DEPUTADO ESTADUAL","PSB","PA",2
"1539",2014,"DEPUTADO ESTADUAL","PSB","PB",5
"1540",2014,"DEPUTADO ESTADUAL","PSB","PE",15
"1541",2014,"DEPUTADO ESTADUAL","PSB","PI",3
"1542",2014,"DEPUTADO ESTADUAL","PSB","PR",2
"1543",2014,"DEPUTADO ESTADUAL","PSB","RJ",1
"1544",2014,"DEPUTADO ESTADUAL","PSB","RN",2
"1545",2014,"DEPUTADO ESTADUAL","PSB","RO",1
"1546",2014,"DEPUTADO ESTADUAL","PSB","RR",1
"1547",2014,"DEPUTADO ESTADUAL","PSB","RS",3
"1548",2014,"DEPUTADO ESTADUAL","PSB","SC",2
"1549",2014,"DEPUTADO ESTADUAL","PSB","SE",1
"1550",2014,"DEPUTADO ESTADUAL","PSB","SP",6
"1551",2014,"DEPUTADO ESTADUAL","PSB","TO",1
"1552",2014,"DEPUTADO ESTADUAL","PSC","AL",1
"1553",2014,"DEPUTADO ESTADUAL","PSC","AM",1
"1554",2014,"DEPUTADO ESTADUAL","PSC","AP",2
"1555",2014,"DEPUTADO ESTADUAL","PSC","BA",2
"1556",2014,"DEPUTADO ESTADUAL","PSC","CE",1
"1557",2014,"DEPUTADO ESTADUAL","PSC","GO",1
"1558",2014,"DEPUTADO ESTADUAL","PSC","MA",2
"1559",2014,"DEPUTADO ESTADUAL","PSC","MG",2
"1560",2014,"DEPUTADO ESTADUAL","PSC","PA",2
"1561",2014,"DEPUTADO ESTADUAL","PSC","PB",2
"1562",2014,"DEPUTADO ESTADUAL","PSC","PR",12
"1563",2014,"DEPUTADO ESTADUAL","PSC","RJ",1
"1564",2014,"DEPUTADO ESTADUAL","PSC","RR",1
"1565",2014,"DEPUTADO ESTADUAL","PSC","SE",2
"1566",2014,"DEPUTADO ESTADUAL","PSC","SP",3
"1567",2014,"DEPUTADO ESTADUAL","PSD","AC",1
"1568",2014,"DEPUTADO ESTADUAL","PSD","AL",2
"1569",2014,"DEPUTADO ESTADUAL","PSD","AM",3
"1570",2014,"DEPUTADO ESTADUAL","PSD","BA",8
"1571",2014,"DEPUTADO ESTADUAL","PSD","CE",2
"1572",2014,"DEPUTADO ESTADUAL","PSD","ES",1
"1573",2014,"DEPUTADO ESTADUAL","PSD","GO",5
"1574",2014,"DEPUTADO ESTADUAL","PSD","MG",4
"1575",2014,"DEPUTADO ESTADUAL","PSD","MT",4
"1576",2014,"DEPUTADO ESTADUAL","PSD","PA",3
"1577",2014,"DEPUTADO ESTADUAL","PSD","PB",2
"1578",2014,"DEPUTADO ESTADUAL","PSD","PE",2
"1579",2014,"DEPUTADO ESTADUAL","PSD","PI",3
"1580",2014,"DEPUTADO ESTADUAL","PSD","PR",3
"1581",2014,"DEPUTADO ESTADUAL","PSD","RJ",7
"1582",2014,"DEPUTADO ESTADUAL","PSD","RN",3
"1583",2014,"DEPUTADO ESTADUAL","PSD","RO",1
"1584",2014,"DEPUTADO ESTADUAL","PSD","RS",1
"1585",2014,"DEPUTADO ESTADUAL","PSD","SC",9
"1586",2014,"DEPUTADO ESTADUAL","PSD","SE",3
"1587",2014,"DEPUTADO ESTADUAL","PSD","SP",4
"1588",2014,"DEPUTADO ESTADUAL","PSD","TO",2
"1589",2014,"DEPUTADO ESTADUAL","PSDB","AC",1
"1590",2014,"DEPUTADO ESTADUAL","PSDB","AL",4
"1591",2014,"DEPUTADO ESTADUAL","PSDB","AM",2
"1592",2014,"DEPUTADO ESTADUAL","PSDB","AP",2
"1593",2014,"DEPUTADO ESTADUAL","PSDB","BA",3
"1594",2014,"DEPUTADO ESTADUAL","PSDB","CE",1
"1595",2014,"DEPUTADO ESTADUAL","PSDB","ES",2
"1596",2014,"DEPUTADO ESTADUAL","PSDB","GO",7
"1597",2014,"DEPUTADO ESTADUAL","PSDB","MA",2
"1598",2014,"DEPUTADO ESTADUAL","PSDB","MG",9
"1599",2014,"DEPUTADO ESTADUAL","PSDB","MS",4
"1600",2014,"DEPUTADO ESTADUAL","PSDB","MT",3
"1601",2014,"DEPUTADO ESTADUAL","PSDB","PA",6
"1602",2014,"DEPUTADO ESTADUAL","PSDB","PB",4
"1603",2014,"DEPUTADO ESTADUAL","PSDB","PE",1
"1604",2014,"DEPUTADO ESTADUAL","PSDB","PI",3
"1605",2014,"DEPUTADO ESTADUAL","PSDB","PR",7
"1606",2014,"DEPUTADO ESTADUAL","PSDB","RJ",2
"1607",2014,"DEPUTADO ESTADUAL","PSDB","RO",1
"1608",2014,"DEPUTADO ESTADUAL","PSDB","RR",1
"1609",2014,"DEPUTADO ESTADUAL","PSDB","RS",4
"1610",2014,"DEPUTADO ESTADUAL","PSDB","SC",4
"1611",2014,"DEPUTADO ESTADUAL","PSDB","SP",22
"1612",2014,"DEPUTADO ESTADUAL","PSDB","TO",1
"1613",2014,"DEPUTADO ESTADUAL","PSDC","AC",1
"1614",2014,"DEPUTADO ESTADUAL","PSDC","AP",1
"1615",2014,"DEPUTADO ESTADUAL","PSDC","CE",1
"1616",2014,"DEPUTADO ESTADUAL","PSDC","MA",1
"1617",2014,"DEPUTADO ESTADUAL","PSDC","RJ",1
"1618",2014,"DEPUTADO ESTADUAL","PSDC","RO",2
"1619",2014,"DEPUTADO ESTADUAL","PSDC","RR",2
"1620",2014,"DEPUTADO ESTADUAL","PSL","BA",1
"1621",2014,"DEPUTADO ESTADUAL","PSL","CE",1
"1622",2014,"DEPUTADO ESTADUAL","PSL","GO",1
"1623",2014,"DEPUTADO ESTADUAL","PSL","MA",2
"1624",2014,"DEPUTADO ESTADUAL","PSL","PB",2
"1625",2014,"DEPUTADO ESTADUAL","PSL","PE",1
"1626",2014,"DEPUTADO ESTADUAL","PSL","PR",1
"1627",2014,"DEPUTADO ESTADUAL","PSL","RJ",2
"1628",2014,"DEPUTADO ESTADUAL","PSL","RR",2
"1629",2014,"DEPUTADO ESTADUAL","PSL","SE",1
"1630",2014,"DEPUTADO ESTADUAL","PSL","SP",1
"1631",2014,"DEPUTADO ESTADUAL","PSL","TO",1
"1632",2014,"DEPUTADO ESTADUAL","PSOL","AP",2
"1633",2014,"DEPUTADO ESTADUAL","PSOL","CE",1
"1634",2014,"DEPUTADO ESTADUAL","PSOL","PE",1
"1635",2014,"DEPUTADO ESTADUAL","PSOL","RJ",5
"1636",2014,"DEPUTADO ESTADUAL","PSOL","RS",1
"1637",2014,"DEPUTADO ESTADUAL","PSOL","SP",2
"1638",2014,"DEPUTADO ESTADUAL","PT","AC",5
"1639",2014,"DEPUTADO ESTADUAL","PT","AL",2
"1640",2014,"DEPUTADO ESTADUAL","PT","AM",2
"1641",2014,"DEPUTADO ESTADUAL","PT","BA",11
"1642",2014,"DEPUTADO ESTADUAL","PT","CE",2
"1643",2014,"DEPUTADO ESTADUAL","PT","ES",3
"1644",2014,"DEPUTADO ESTADUAL","PT","GO",4
"1645",2014,"DEPUTADO ESTADUAL","PT","MA",2
"1646",2014,"DEPUTADO ESTADUAL","PT","MG",10
"1647",2014,"DEPUTADO ESTADUAL","PT","MS",4
"1648",2014,"DEPUTADO ESTADUAL","PT","MT",1
"1649",2014,"DEPUTADO ESTADUAL","PT","PA",3
"1650",2014,"DEPUTADO ESTADUAL","PT","PB",2
"1651",2014,"DEPUTADO ESTADUAL","PT","PE",3
"1652",2014,"DEPUTADO ESTADUAL","PT","PI",3
"1653",2014,"DEPUTADO ESTADUAL","PT","PR",3
"1654",2014,"DEPUTADO ESTADUAL","PT","RJ",6
"1655",2014,"DEPUTADO ESTADUAL","PT","RN",1
"1656",2014,"DEPUTADO ESTADUAL","PT","RO",2
"1657",2014,"DEPUTADO ESTADUAL","PT","RR",1
"1658",2014,"DEPUTADO ESTADUAL","PT","RS",11
"1659",2014,"DEPUTADO ESTADUAL","PT","SC",5
"1660",2014,"DEPUTADO ESTADUAL","PT","SE",2
"1661",2014,"DEPUTADO ESTADUAL","PT","SP",15
"1662",2014,"DEPUTADO ESTADUAL","PT","TO",3
"1663",2014,"DEPUTADO ESTADUAL","PT do B","AP",1
"1664",2014,"DEPUTADO ESTADUAL","PT do B","MA",1
"1665",2014,"DEPUTADO ESTADUAL","PT do B","MG",3
"1666",2014,"DEPUTADO ESTADUAL","PT do B","MS",2
"1667",2014,"DEPUTADO ESTADUAL","PT do B","PB",2
"1668",2014,"DEPUTADO ESTADUAL","PT do B","RJ",1
"1669",2014,"DEPUTADO ESTADUAL","PT do B","RN",1
"1670",2014,"DEPUTADO ESTADUAL","PT do B","RO",2
"1671",2014,"DEPUTADO ESTADUAL","PT do B","SE",1
"1672",2014,"DEPUTADO ESTADUAL","PTB","AP",2
"1673",2014,"DEPUTADO ESTADUAL","PTB","GO",5
"1674",2014,"DEPUTADO ESTADUAL","PTB","MG",4
"1675",2014,"DEPUTADO ESTADUAL","PTB","PA",2
"1676",2014,"DEPUTADO ESTADUAL","PTB","PB",1
"1677",2014,"DEPUTADO ESTADUAL","PTB","PE",6
"1678",2014,"DEPUTADO ESTADUAL","PTB","PI",5
"1679",2014,"DEPUTADO ESTADUAL","PTB","PR",1
"1680",2014,"DEPUTADO ESTADUAL","PTB","RJ",2
"1681",2014,"DEPUTADO ESTADUAL","PTB","RO",1
"1682",2014,"DEPUTADO ESTADUAL","PTB","RS",5
"1683",2014,"DEPUTADO ESTADUAL","PTB","SP",2
"1684",2014,"DEPUTADO ESTADUAL","PTB","TO",2
"1685",2014,"DEPUTADO ESTADUAL","PTC","ES",1
"1686",2014,"DEPUTADO ESTADUAL","PTC","MA",1
"1687",2014,"DEPUTADO ESTADUAL","PTC","MG",1
"1688",2014,"DEPUTADO ESTADUAL","PTC","PE",1
"1689",2014,"DEPUTADO ESTADUAL","PTC","PI",2
"1690",2014,"DEPUTADO ESTADUAL","PTC","RJ",1
"1691",2014,"DEPUTADO ESTADUAL","PTC","SE",3
"1692",2014,"DEPUTADO ESTADUAL","PTN","AC",2
"1693",2014,"DEPUTADO ESTADUAL","PTN","AM",2
"1694",2014,"DEPUTADO ESTADUAL","PTN","BA",3
"1695",2014,"DEPUTADO ESTADUAL","PTN","CE",1
"1696",2014,"DEPUTADO ESTADUAL","PTN","MA",2
"1697",2014,"DEPUTADO ESTADUAL","PTN","MG",3
"1698",2014,"DEPUTADO ESTADUAL","PTN","PB",1
"1699",2014,"DEPUTADO ESTADUAL","PTN","RJ",1
"1700",2014,"DEPUTADO ESTADUAL","PTN","RO",1
"1701",2014,"DEPUTADO ESTADUAL","PTN","SP",1
"1702",2014,"DEPUTADO ESTADUAL","PV","AC",1
"1703",2014,"DEPUTADO ESTADUAL","PV","AM",1
"1704",2014,"DEPUTADO ESTADUAL","PV","BA",2
"1705",2014,"DEPUTADO ESTADUAL","PV","CE",1
"1706",2014,"DEPUTADO ESTADUAL","PV","ES",1
"1707",2014,"DEPUTADO ESTADUAL","PV","MA",4
"1708",2014,"DEPUTADO ESTADUAL","PV","MG",4
"1709",2014,"DEPUTADO ESTADUAL","PV","MT",1
"1710",2014,"DEPUTADO ESTADUAL","PV","PR",1
"1711",2014,"DEPUTADO ESTADUAL","PV","RO",1
"1712",2014,"DEPUTADO ESTADUAL","PV","RR",1
"1713",2014,"DEPUTADO ESTADUAL","PV","RS",1
"1714",2014,"DEPUTADO ESTADUAL","PV","SP",6
"1715",2014,"DEPUTADO ESTADUAL","SD","CE",2
"1716",2014,"DEPUTADO ESTADUAL","SD","ES",1
"1717",2014,"DEPUTADO ESTADUAL","SD","GO",1
"1718",2014,"DEPUTADO ESTADUAL","SD","MA",1
"1719",2014,"DEPUTADO ESTADUAL","SD","MT",1
"1720",2014,"DEPUTADO ESTADUAL","SD","PA",2
"1721",2014,"DEPUTADO ESTADUAL","SD","PE",2
"1722",2014,"DEPUTADO ESTADUAL","SD","PR",1
"1723",2014,"DEPUTADO ESTADUAL","SD","RJ",3
"1724",2014,"DEPUTADO ESTADUAL","SD","RN",1
"1725",2014,"DEPUTADO ESTADUAL","SD","RO",1
"1726",2014,"DEPUTADO ESTADUAL","SD","SP",1
"1727",2014,"DEPUTADO ESTADUAL","SD","TO",4
"1728",2018,"DEPUTADO DISTRITAL","AVANTE","DF",2
"1729",2018,"DEPUTADO DISTRITAL","MDB","DF",1
"1730",2018,"DEPUTADO DISTRITAL","NOVO","DF",1
"1731",2018,"DEPUTADO DISTRITAL","PDT","DF",2
"1732",2018,"DEPUTADO DISTRITAL","PHS","DF",1
"1733",2018,"DEPUTADO DISTRITAL","PODE","DF",1
"1734",2018,"DEPUTADO DISTRITAL","PP","DF",1
"1735",2018,"DEPUTADO DISTRITAL","PR","DF",1
"1736",2018,"DEPUTADO DISTRITAL","PRB","DF",2
"1737",2018,"DEPUTADO DISTRITAL","PROS","DF",2
"1738",2018,"DEPUTADO DISTRITAL","PRP","DF",1
"1739",2018,"DEPUTADO DISTRITAL","PSB","DF",2
"1740",2018,"DEPUTADO DISTRITAL","PSC","DF",1
"1741",2018,"DEPUTADO DISTRITAL","PSD","DF",1
"1742",2018,"DEPUTADO DISTRITAL","PSOL","DF",1
"1743",2018,"DEPUTADO DISTRITAL","PT","DF",2
"1744",2018,"DEPUTADO DISTRITAL","PTC","DF",1
"1745",2018,"DEPUTADO DISTRITAL","REDE","DF",1
"1746",2018,"DEPUTADO ESTADUAL","AVANTE","BA",1
"1747",2018,"DEPUTADO ESTADUAL","AVANTE","ES",1
"1748",2018,"DEPUTADO ESTADUAL","AVANTE","MG",2
"1749",2018,"DEPUTADO ESTADUAL","AVANTE","PB",4
"1750",2018,"DEPUTADO ESTADUAL","AVANTE","PE",1
"1751",2018,"DEPUTADO ESTADUAL","AVANTE","RJ",1
"1752",2018,"DEPUTADO ESTADUAL","AVANTE","RN",2
"1753",2018,"DEPUTADO ESTADUAL","AVANTE","SP",1
"1754",2018,"DEPUTADO ESTADUAL","DC","AP",1
"1755",2018,"DEPUTADO ESTADUAL","DC","ES",1
"1756",2018,"DEPUTADO ESTADUAL","DC","GO",2
"1757",2018,"DEPUTADO ESTADUAL","DC","MG",1
"1758",2018,"DEPUTADO ESTADUAL","DC","MT",2
"1759",2018,"DEPUTADO ESTADUAL","DC","PA",1
"1760",2018,"DEPUTADO ESTADUAL","DC","RJ",2
"1761",2018,"DEPUTADO ESTADUAL","DEM","AC",1
"1762",2018,"DEPUTADO ESTADUAL","DEM","AL",1
"1763",2018,"DEPUTADO ESTADUAL","DEM","AM",1
"1764",2018,"DEPUTADO ESTADUAL","DEM","AP",2
"1765",2018,"DEPUTADO ESTADUAL","DEM","BA",7
"1766",2018,"DEPUTADO ESTADUAL","DEM","CE",1
"1767",2018,"DEPUTADO ESTADUAL","DEM","ES",1
"1768",2018,"DEPUTADO ESTADUAL","DEM","GO",4
"1769",2018,"DEPUTADO ESTADUAL","DEM","MA",5
"1770",2018,"DEPUTADO ESTADUAL","DEM","MG",1
"1771",2018,"DEPUTADO ESTADUAL","DEM","MS",2
"1772",2018,"DEPUTADO ESTADUAL","DEM","MT",2
"1773",2018,"DEPUTADO ESTADUAL","DEM","PA",3
"1774",2018,"DEPUTADO ESTADUAL","DEM","PE",3
"1775",2018,"DEPUTADO ESTADUAL","DEM","PR",2
"1776",2018,"DEPUTADO ESTADUAL","DEM","RJ",6
"1777",2018,"DEPUTADO ESTADUAL","DEM","RN",1
"1778",2018,"DEPUTADO ESTADUAL","DEM","RO",1
"1779",2018,"DEPUTADO ESTADUAL","DEM","RS",2
"1780",2018,"DEPUTADO ESTADUAL","DEM","SP",7
"1781",2018,"DEPUTADO ESTADUAL","DEM","TO",1
"1782",2018,"DEPUTADO ESTADUAL","MDB","AC",3
"1783",2018,"DEPUTADO ESTADUAL","MDB","AL",6
"1784",2018,"DEPUTADO ESTADUAL","MDB","AM",1
"1785",2018,"DEPUTADO ESTADUAL","MDB","AP",1
"1786",2018,"DEPUTADO ESTADUAL","MDB","BA",1
"1787",2018,"DEPUTADO ESTADUAL","MDB","CE",4
"1788",2018,"DEPUTADO ESTADUAL","MDB","ES",2
"1789",2018,"DEPUTADO ESTADUAL","MDB","GO",3
"1790",2018,"DEPUTADO ESTADUAL","MDB","MA",2
"1791",2018,"DEPUTADO ESTADUAL","MDB","MG",7
"1792",2018,"DEPUTADO ESTADUAL","MDB","MS",3
"1793",2018,"DEPUTADO ESTADUAL","MDB","MT",3
"1794",2018,"DEPUTADO ESTADUAL","MDB","PA",6
"1795",2018,"DEPUTADO ESTADUAL","MDB","PB",1
"1796",2018,"DEPUTADO ESTADUAL","MDB","PE",1
"1797",2018,"DEPUTADO ESTADUAL","MDB","PI",6
"1798",2018,"DEPUTADO ESTADUAL","MDB","PR",2
"1799",2018,"DEPUTADO ESTADUAL","MDB","RJ",5
"1800",2018,"DEPUTADO ESTADUAL","MDB","RN",2
"1801",2018,"DEPUTADO ESTADUAL","MDB","RO",3
"1802",2018,"DEPUTADO ESTADUAL","MDB","RR",2
"1803",2018,"DEPUTADO ESTADUAL","MDB","RS",8
"1804",2018,"DEPUTADO ESTADUAL","MDB","SC",9
"1805",2018,"DEPUTADO ESTADUAL","MDB","SE",3
"1806",2018,"DEPUTADO ESTADUAL","MDB","SP",3
"1807",2018,"DEPUTADO ESTADUAL","MDB","TO",5
"1808",2018,"DEPUTADO ESTADUAL","NOVO","MG",3
"1809",2018,"DEPUTADO ESTADUAL","NOVO","RJ",2
"1810",2018,"DEPUTADO ESTADUAL","NOVO","RS",2
"1811",2018,"DEPUTADO ESTADUAL","NOVO","SP",4
"1812",2018,"DEPUTADO ESTADUAL","PATRI","BA",1
"1813",2018,"DEPUTADO ESTADUAL","PATRI","CE",3
"1814",2018,"DEPUTADO ESTADUAL","PATRI","ES",1
"1815",2018,"DEPUTADO ESTADUAL","PATRI","GO",1
"1816",2018,"DEPUTADO ESTADUAL","PATRI","MG",2
"1817",2018,"DEPUTADO ESTADUAL","PATRI","MS",1
"1818",2018,"DEPUTADO ESTADUAL","PATRI","PA",1
"1819",2018,"DEPUTADO ESTADUAL","PATRI","PB",2
"1820",2018,"DEPUTADO ESTADUAL","PATRI","RJ",1
"1821",2018,"DEPUTADO ESTADUAL","PATRI","RR",2
"1822",2018,"DEPUTADO ESTADUAL","PATRI","SP",1
"1823",2018,"DEPUTADO ESTADUAL","PC do B","AC",2
"1824",2018,"DEPUTADO ESTADUAL","PC do B","BA",5
"1825",2018,"DEPUTADO ESTADUAL","PC do B","CE",2
"1826",2018,"DEPUTADO ESTADUAL","PC do B","MA",6
"1827",2018,"DEPUTADO ESTADUAL","PC do B","MG",1
"1828",2018,"DEPUTADO ESTADUAL","PC do B","PB",1
"1829",2018,"DEPUTADO ESTADUAL","PC do B","PE",1
"1830",2018,"DEPUTADO ESTADUAL","PC do B","RJ",1
"1831",2018,"DEPUTADO ESTADUAL","PC do B","RR",1
"1832",2018,"DEPUTADO ESTADUAL","PC do B","SP",1
"1833",2018,"DEPUTADO ESTADUAL","PDT","AC",1
"1834",2018,"DEPUTADO ESTADUAL","PDT","AL",1
"1835",2018,"DEPUTADO ESTADUAL","PDT","AM",1
"1836",2018,"DEPUTADO ESTADUAL","PDT","AP",1
"1837",2018,"DEPUTADO ESTADUAL","PDT","BA",3
"1838",2018,"DEPUTADO ESTADUAL","PDT","CE",14
