"","ANO_ELEICAO","DESCRICAO_CARGO","SIGLA_PARTIDO","UF","Cadeiras conquistadas"
"1839",2018,"DEPUTADO ESTADUAL","PDT","ES",1
"1840",2018,"DEPUTADO ESTADUAL","PDT","GO",1
"1841",2018,"DEPUTADO ESTADUAL","PDT","MA",7
"1842",2018,"DEPUTADO ESTADUAL","PDT","MG",2
"1843",2018,"DEPUTADO ESTADUAL","PDT","MS",1
"1844",2018,"DEPUTADO ESTADUAL","PDT","MT",1
"1845",2018,"DEPUTADO ESTADUAL","PDT","PA",2
"1846",2018,"DEPUTADO ESTADUAL","PDT","PE",1
"1847",2018,"DEPUTADO ESTADUAL","PDT","PI",1
"1848",2018,"DEPUTADO ESTADUAL","PDT","PR",2
"1849",2018,"DEPUTADO ESTADUAL","PDT","RJ",3
"1850",2018,"DEPUTADO ESTADUAL","PDT","RO",1
"1851",2018,"DEPUTADO ESTADUAL","PDT","RS",4
"1852",2018,"DEPUTADO ESTADUAL","PDT","SC",2
"1853",2018,"DEPUTADO ESTADUAL","PDT","SP",1
"1854",2018,"DEPUTADO ESTADUAL","PHS","AC",1
"1855",2018,"DEPUTADO ESTADUAL","PHS","AM",2
"1856",2018,"DEPUTADO ESTADUAL","PHS","BA",1
"1857",2018,"DEPUTADO ESTADUAL","PHS","MG",3
"1858",2018,"DEPUTADO ESTADUAL","PHS","PA",1
"1859",2018,"DEPUTADO ESTADUAL","PHS","PE",1
"1860",2018,"DEPUTADO ESTADUAL","PHS","RJ",2
"1861",2018,"DEPUTADO ESTADUAL","PHS","RN",1
"1862",2018,"DEPUTADO ESTADUAL","PHS","SP",1
"1863",2018,"DEPUTADO ESTADUAL","PHS","TO",1
"1864",2018,"DEPUTADO ESTADUAL","PMB","AP",1
"1865",2018,"DEPUTADO ESTADUAL","PMB","RJ",1
"1866",2018,"DEPUTADO ESTADUAL","PMB","RR",1
"1867",2018,"DEPUTADO ESTADUAL","PMN","AL",1
"1868",2018,"DEPUTADO ESTADUAL","PMN","ES",1
"1869",2018,"DEPUTADO ESTADUAL","PMN","MA",1
"1870",2018,"DEPUTADO ESTADUAL","PMN","PA",1
"1871",2018,"DEPUTADO ESTADUAL","PMN","PR",1
"1872",2018,"DEPUTADO ESTADUAL","PMN","RO",1
"1873",2018,"DEPUTADO ESTADUAL","PODE","AC",1
"1874",2018,"DEPUTADO ESTADUAL","PODE","AM",1
"1875",2018,"DEPUTADO ESTADUAL","PODE","BA",1
"1876",2018,"DEPUTADO ESTADUAL","PODE","MG",2
"1877",2018,"DEPUTADO ESTADUAL","PODE","PB",3
"1878",2018,"DEPUTADO ESTADUAL","PODE","PR",1
"1879",2018,"DEPUTADO ESTADUAL","PODE","RJ",1
"1880",2018,"DEPUTADO ESTADUAL","PODE","RO",3
"1881",2018,"DEPUTADO ESTADUAL","PODE","RR",1
"1882",2018,"DEPUTADO ESTADUAL","PODE","RS",1
"1883",2018,"DEPUTADO ESTADUAL","PODE","SE",2
"1884",2018,"DEPUTADO ESTADUAL","PODE","SP",4
"1885",2018,"DEPUTADO ESTADUAL","PP","AC",3
"1886",2018,"DEPUTADO ESTADUAL","PP","AL",4
"1887",2018,"DEPUTADO ESTADUAL","PP","AM",4
"1888",2018,"DEPUTADO ESTADUAL","PP","AP",1
"1889",2018,"DEPUTADO ESTADUAL","PP","BA",7
"1890",2018,"DEPUTADO ESTADUAL","PP","CE",3
"1891",2018,"DEPUTADO ESTADUAL","PP","ES",1
"1892",2018,"DEPUTADO ESTADUAL","PP","GO",1
"1893",2018,"DEPUTADO ESTADUAL","PP","MA",2
"1894",2018,"DEPUTADO ESTADUAL","PP","MG",1
"1895",2018,"DEPUTADO ESTADUAL","PP","MS",2
"1896",2018,"DEPUTADO ESTADUAL","PP","MT",1
"1897",2018,"DEPUTADO ESTADUAL","PP","PA",1
"1898",2018,"DEPUTADO ESTADUAL","PP","PB",2
"1899",2018,"DEPUTADO ESTADUAL","PP","PE",10
"1900",2018,"DEPUTADO ESTADUAL","PP","PI",5
"1901",2018,"DEPUTADO ESTADUAL","PP","PR",3
"1902",2018,"DEPUTADO ESTADUAL","PP","RJ",2
"1903",2018,"DEPUTADO ESTADUAL","PP","RO",1
"1904",2018,"DEPUTADO ESTADUAL","PP","RR",1
"1905",2018,"DEPUTADO ESTADUAL","PP","RS",6
"1906",2018,"DEPUTADO ESTADUAL","PP","SC",3
"1907",2018,"DEPUTADO ESTADUAL","PP","SP",4
"1908",2018,"DEPUTADO ESTADUAL","PP","TO",1
"1909",2018,"DEPUTADO ESTADUAL","PPL","AP",1
"1910",2018,"DEPUTADO ESTADUAL","PPL","PR",1
"1911",2018,"DEPUTADO ESTADUAL","PPL","RN",1
"1912",2018,"DEPUTADO ESTADUAL","PPL","TO",1
"1913",2018,"DEPUTADO ESTADUAL","PPS","AL",1
"1914",2018,"DEPUTADO ESTADUAL","PPS","AM",1
"1915",2018,"DEPUTADO ESTADUAL","PPS","CE",1
"1916",2018,"DEPUTADO ESTADUAL","PPS","ES",1
"1917",2018,"DEPUTADO ESTADUAL","PPS","GO",1
"1918",2018,"DEPUTADO ESTADUAL","PPS","MG",1
"1919",2018,"DEPUTADO ESTADUAL","PPS","PA",1
"1920",2018,"DEPUTADO ESTADUAL","PPS","PB",2
"1921",2018,"DEPUTADO ESTADUAL","PPS","PI",1
"1922",2018,"DEPUTADO ESTADUAL","PPS","PR",3
"1923",2018,"DEPUTADO ESTADUAL","PPS","RJ",1
"1924",2018,"DEPUTADO ESTADUAL","PPS","RR",1
"1925",2018,"DEPUTADO ESTADUAL","PPS","RS",1
"1926",2018,"DEPUTADO ESTADUAL","PPS","SE",2
"1927",2018,"DEPUTADO ESTADUAL","PPS","SP",2
"1928",2018,"DEPUTADO ESTADUAL","PPS","TO",1
"1929",2018,"DEPUTADO ESTADUAL","PR","AC",1
"1930",2018,"DEPUTADO ESTADUAL","PR","AM",2
"1931",2018,"DEPUTADO ESTADUAL","PR","AP",4
"1932",2018,"DEPUTADO ESTADUAL","PR","BA",1
"1933",2018,"DEPUTADO ESTADUAL","PR","CE",1
"1934",2018,"DEPUTADO ESTADUAL","PR","MA",3
"1935",2018,"DEPUTADO ESTADUAL","PR","MG",2
"1936",2018,"DEPUTADO ESTADUAL","PR","MS",1
"1937",2018,"DEPUTADO ESTADUAL","PR","PA",3
"1938",2018,"DEPUTADO ESTADUAL","PR","PB",1
"1939",2018,"DEPUTADO ESTADUAL","PR","PE",2
"1940",2018,"DEPUTADO ESTADUAL","PR","PI",3
"1941",2018,"DEPUTADO ESTADUAL","PR","PR",2
"1942",2018,"DEPUTADO ESTADUAL","PR","RJ",1
"1943",2018,"DEPUTADO ESTADUAL","PR","RN",1
"1944",2018,"DEPUTADO ESTADUAL","PR","RS",2
"1945",2018,"DEPUTADO ESTADUAL","PR","SC",3
"1946",2018,"DEPUTADO ESTADUAL","PR","SE",2
"1947",2018,"DEPUTADO ESTADUAL","PR","SP",6
"1948",2018,"DEPUTADO ESTADUAL","PR","TO",1
"1949",2018,"DEPUTADO ESTADUAL","PRB","AC",1
"1950",2018,"DEPUTADO ESTADUAL","PRB","AM",1
"1951",2018,"DEPUTADO ESTADUAL","PRB","AP",1
"1952",2018,"DEPUTADO ESTADUAL","PRB","BA",2
"1953",2018,"DEPUTADO ESTADUAL","PRB","CE",1
"1954",2018,"DEPUTADO ESTADUAL","PRB","ES",2
"1955",2018,"DEPUTADO ESTADUAL","PRB","GO",2
"1956",2018,"DEPUTADO ESTADUAL","PRB","MA",1
"1957",2018,"DEPUTADO ESTADUAL","PRB","MG",3
"1958",2018,"DEPUTADO ESTADUAL","PRB","MS",1
"1959",2018,"DEPUTADO ESTADUAL","PRB","MT",1
"1960",2018,"DEPUTADO ESTADUAL","PRB","PA",2
"1961",2018,"DEPUTADO ESTADUAL","PRB","PB",1
"1962",2018,"DEPUTADO ESTADUAL","PRB","PE",1
"1963",2018,"DEPUTADO ESTADUAL","PRB","PI",1
"1964",2018,"DEPUTADO ESTADUAL","PRB","PR",1
"1965",2018,"DEPUTADO ESTADUAL","PRB","RJ",3
"1966",2018,"DEPUTADO ESTADUAL","PRB","RO",3
"1967",2018,"DEPUTADO ESTADUAL","PRB","RR",3
"1968",2018,"DEPUTADO ESTADUAL","PRB","RS",2
"1969",2018,"DEPUTADO ESTADUAL","PRB","SC",1
"1970",2018,"DEPUTADO ESTADUAL","PRB","SP",6
"1971",2018,"DEPUTADO ESTADUAL","PROS","AC",1
"1972",2018,"DEPUTADO ESTADUAL","PROS","AL",1
"1973",2018,"DEPUTADO ESTADUAL","PROS","CE",2
"1974",2018,"DEPUTADO ESTADUAL","PROS","ES",1
"1975",2018,"DEPUTADO ESTADUAL","PROS","GO",3
"1976",2018,"DEPUTADO ESTADUAL","PROS","MA",1
"1977",2018,"DEPUTADO ESTADUAL","PROS","MG",1
"1978",2018,"DEPUTADO ESTADUAL","PROS","MT",1
"1979",2018,"DEPUTADO ESTADUAL","PROS","PR",2
"1980",2018,"DEPUTADO ESTADUAL","PROS","RJ",1
"1981",2018,"DEPUTADO ESTADUAL","PROS","RN",1
"1982",2018,"DEPUTADO ESTADUAL","PROS","RO",1
"1983",2018,"DEPUTADO ESTADUAL","PROS","SP",1
"1984",2018,"DEPUTADO ESTADUAL","PROS","TO",1
"1985",2018,"DEPUTADO ESTADUAL","PRP","AM",1
"1986",2018,"DEPUTADO ESTADUAL","PRP","AP",1
"1987",2018,"DEPUTADO ESTADUAL","PRP","BA",1
"1988",2018,"DEPUTADO ESTADUAL","PRP","ES",2
"1989",2018,"DEPUTADO ESTADUAL","PRP","GO",2
"1990",2018,"DEPUTADO ESTADUAL","PRP","MG",1
"1991",2018,"DEPUTADO ESTADUAL","PRP","RJ",2
"1992",2018,"DEPUTADO ESTADUAL","PRP","RR",1
"1993",2018,"DEPUTADO ESTADUAL","PRTB","AL",4
"1994",2018,"DEPUTADO ESTADUAL","PRTB","GO",2
"1995",2018,"DEPUTADO ESTADUAL","PRTB","MA",2
"1996",2018,"DEPUTADO ESTADUAL","PRTB","MG",1
"1997",2018,"DEPUTADO ESTADUAL","PRTB","PB",1
"1998",2018,"DEPUTADO ESTADUAL","PRTB","PE",1
"1999",2018,"DEPUTADO ESTADUAL","PRTB","PI",1
"2000",2018,"DEPUTADO ESTADUAL","PRTB","PR",1
"2001",2018,"DEPUTADO ESTADUAL","PRTB","RJ",1
"2002",2018,"DEPUTADO ESTADUAL","PRTB","RR",2
"2003",2018,"DEPUTADO ESTADUAL","PSB","AC",1
"2004",2018,"DEPUTADO ESTADUAL","PSB","AM",1
"2005",2018,"DEPUTADO ESTADUAL","PSB","AP",1
"2006",2018,"DEPUTADO ESTADUAL","PSB","BA",4
"2007",2018,"DEPUTADO ESTADUAL","PSB","CE",1
"2008",2018,"DEPUTADO ESTADUAL","PSB","ES",2
"2009",2018,"DEPUTADO ESTADUAL","PSB","GO",1
"2010",2018,"DEPUTADO ESTADUAL","PSB","MA",2
"2011",2018,"DEPUTADO ESTADUAL","PSB","MG",1
"2012",2018,"DEPUTADO ESTADUAL","PSB","MT",2
"2013",2018,"DEPUTADO ESTADUAL","PSB","PA",1
"2014",2018,"DEPUTADO ESTADUAL","PSB","PB",8
"2015",2018,"DEPUTADO ESTADUAL","PSB","PE",11
"2016",2018,"DEPUTADO ESTADUAL","PSB","PI",1
"2017",2018,"DEPUTADO ESTADUAL","PSB","PR",5
"2018",2018,"DEPUTADO ESTADUAL","PSB","RJ",1
"2019",2018,"DEPUTADO ESTADUAL","PSB","RO",2
"2020",2018,"DEPUTADO ESTADUAL","PSB","RR",1
"2021",2018,"DEPUTADO ESTADUAL","PSB","RS",3
"2022",2018,"DEPUTADO ESTADUAL","PSB","SC",3
"2023",2018,"DEPUTADO ESTADUAL","PSB","SE",1
"2024",2018,"DEPUTADO ESTADUAL","PSB","SP",8
"2025",2018,"DEPUTADO ESTADUAL","PSB","TO",1
"2026",2018,"DEPUTADO ESTADUAL","PSC","AP",1
"2027",2018,"DEPUTADO ESTADUAL","PSC","BA",3
"2028",2018,"DEPUTADO ESTADUAL","PSC","GO",1
"2029",2018,"DEPUTADO ESTADUAL","PSC","MG",3
"2030",2018,"DEPUTADO ESTADUAL","PSC","MT",2
"2031",2018,"DEPUTADO ESTADUAL","PSC","PA",2
"2032",2018,"DEPUTADO ESTADUAL","PSC","PB",1
"2033",2018,"DEPUTADO ESTADUAL","PSC","PE",5
"2034",2018,"DEPUTADO ESTADUAL","PSC","PR",4
"2035",2018,"DEPUTADO ESTADUAL","PSC","RJ",2
"2036",2018,"DEPUTADO ESTADUAL","PSC","SC",1
"2037",2018,"DEPUTADO ESTADUAL","PSC","SE",4
"2038",2018,"DEPUTADO ESTADUAL","PSD","AL",2
"2039",2018,"DEPUTADO ESTADUAL","PSD","AM",2
"2040",2018,"DEPUTADO ESTADUAL","PSD","AP",1
"2041",2018,"DEPUTADO ESTADUAL","PSD","BA",9
"2042",2018,"DEPUTADO ESTADUAL","PSD","CE",2
"2043",2018,"DEPUTADO ESTADUAL","PSD","ES",1
"2044",2018,"DEPUTADO ESTADUAL","PSD","GO",2
"2045",2018,"DEPUTADO ESTADUAL","PSD","MG",4
"2046",2018,"DEPUTADO ESTADUAL","PSD","MS",1
"2047",2018,"DEPUTADO ESTADUAL","PSD","MT",1
"2048",2018,"DEPUTADO ESTADUAL","PSD","PA",3
"2049",2018,"DEPUTADO ESTADUAL","PSD","PB",1
"2050",2018,"DEPUTADO ESTADUAL","PSD","PE",3
"2051",2018,"DEPUTADO ESTADUAL","PSD","PI",1
"2052",2018,"DEPUTADO ESTADUAL","PSD","PR",6
"2053",2018,"DEPUTADO ESTADUAL","PSD","RJ",3
"2054",2018,"DEPUTADO ESTADUAL","PSD","RN",2
"2055",2018,"DEPUTADO ESTADUAL","PSD","RO",1
"2056",2018,"DEPUTADO ESTADUAL","PSD","RS",1
"2057",2018,"DEPUTADO ESTADUAL","PSD","SC",5
"2058",2018,"DEPUTADO ESTADUAL","PSD","SE",4
"2059",2018,"DEPUTADO ESTADUAL","PSD","SP",2
"2060",2018,"DEPUTADO ESTADUAL","PSDB","AC",2
"2061",2018,"DEPUTADO ESTADUAL","PSDB","AL",2
"2062",2018,"DEPUTADO ESTADUAL","PSDB","AM",1
"2063",2018,"DEPUTADO ESTADUAL","PSDB","AP",1
"2064",2018,"DEPUTADO ESTADUAL","PSDB","BA",3
"2065",2018,"DEPUTADO ESTADUAL","PSDB","CE",2
"2066",2018,"DEPUTADO ESTADUAL","PSDB","ES",3
"2067",2018,"DEPUTADO ESTADUAL","PSDB","GO",6
"2068",2018,"DEPUTADO ESTADUAL","PSDB","MA",1
"2069",2018,"DEPUTADO ESTADUAL","PSDB","MG",7
"2070",2018,"DEPUTADO ESTADUAL","PSDB","MS",5
"2071",2018,"DEPUTADO ESTADUAL","PSDB","MT",2
"2072",2018,"DEPUTADO ESTADUAL","PSDB","PA",5
"2073",2018,"DEPUTADO ESTADUAL","PSDB","PB",3
"2074",2018,"DEPUTADO ESTADUAL","PSDB","PE",1
"2075",2018,"DEPUTADO ESTADUAL","PSDB","PI",1
"2076",2018,"DEPUTADO ESTADUAL","PSDB","PR",3
"2077",2018,"DEPUTADO ESTADUAL","PSDB","RJ",2
"2078",2018,"DEPUTADO ESTADUAL","PSDB","RN",5
"2079",2018,"DEPUTADO ESTADUAL","PSDB","RO",1
"2080",2018,"DEPUTADO ESTADUAL","PSDB","RS",4
"2081",2018,"DEPUTADO ESTADUAL","PSDB","SC",2
"2082",2018,"DEPUTADO ESTADUAL","PSDB","SE",1
"2083",2018,"DEPUTADO ESTADUAL","PSDB","SP",8
"2084",2018,"DEPUTADO ESTADUAL","PSDB","TO",2
"2085",2018,"DEPUTADO ESTADUAL","PSL","AC",1
"2086",2018,"DEPUTADO ESTADUAL","PSL","AL",1
"2087",2018,"DEPUTADO ESTADUAL","PSL","AM",1
"2088",2018,"DEPUTADO ESTADUAL","PSL","BA",2
"2089",2018,"DEPUTADO ESTADUAL","PSL","CE",2
"2090",2018,"DEPUTADO ESTADUAL","PSL","ES",4
"2091",2018,"DEPUTADO ESTADUAL","PSL","GO",2
"2092",2018,"DEPUTADO ESTADUAL","PSL","MA",1
"2093",2018,"DEPUTADO ESTADUAL","PSL","MG",6
"2094",2018,"DEPUTADO ESTADUAL","PSL","MS",2
"2095",2018,"DEPUTADO ESTADUAL","PSL","MT",2
"2096",2018,"DEPUTADO ESTADUAL","PSL","PA",1
"2097",2018,"DEPUTADO ESTADUAL","PSL","PB",2
"2098",2018,"DEPUTADO ESTADUAL","PSL","PR",8
"2099",2018,"DEPUTADO ESTADUAL","PSL","RJ",13
"2100",2018,"DEPUTADO ESTADUAL","PSL","RN",1
"2101",2018,"DEPUTADO ESTADUAL","PSL","RO",1
"2102",2018,"DEPUTADO ESTADUAL","PSL","RS",4
"2103",2018,"DEPUTADO ESTADUAL","PSL","SC",6
"2104",2018,"DEPUTADO ESTADUAL","PSL","SP",15
"2105",2018,"DEPUTADO ESTADUAL","PSL","TO",1
"2106",2018,"DEPUTADO ESTADUAL","PSOL","AP",1
"2107",2018,"DEPUTADO ESTADUAL","PSOL","BA",1
"2108",2018,"DEPUTADO ESTADUAL","PSOL","CE",1
"2109",2018,"DEPUTADO ESTADUAL","PSOL","MG",1
"2110",2018,"DEPUTADO ESTADUAL","PSOL","PA",1
"2111",2018,"DEPUTADO ESTADUAL","PSOL","PE",1
"2112",2018,"DEPUTADO ESTADUAL","PSOL","RJ",5
"2113",2018,"DEPUTADO ESTADUAL","PSOL","RN",1
"2114",2018,"DEPUTADO ESTADUAL","PSOL","RS",1
"2115",2018,"DEPUTADO ESTADUAL","PSOL","SP",4
"2116",2018,"DEPUTADO ESTADUAL","PT","AC",2
"2117",2018,"DEPUTADO ESTADUAL","PT","AM",1
"2118",2018,"DEPUTADO ESTADUAL","PT","BA",10
"2119",2018,"DEPUTADO ESTADUAL","PT","CE",4
"2120",2018,"DEPUTADO ESTADUAL","PT","ES",1
"2121",2018,"DEPUTADO ESTADUAL","PT","GO",2
"2122",2018,"DEPUTADO ESTADUAL","PT","MA",1
"2123",2018,"DEPUTADO ESTADUAL","PT","MG",10
"2124",2018,"DEPUTADO ESTADUAL","PT","MS",2
"2125",2018,"DEPUTADO ESTADUAL","PT","MT",2
"2126",2018,"DEPUTADO ESTADUAL","PT","PA",3
"2127",2018,"DEPUTADO ESTADUAL","PT","PE",3
"2128",2018,"DEPUTADO ESTADUAL","PT","PI",5
"2129",2018,"DEPUTADO ESTADUAL","PT","PR",4
"2130",2018,"DEPUTADO ESTADUAL","PT","RJ",3
"2131",2018,"DEPUTADO ESTADUAL","PT","RN",2
"2132",2018,"DEPUTADO ESTADUAL","PT","RO",1
"2133",2018,"DEPUTADO ESTADUAL","PT","RR",1
"2134",2018,"DEPUTADO ESTADUAL","PT","RS",8
"2135",2018,"DEPUTADO ESTADUAL","PT","SC",4
"2136",2018,"DEPUTADO ESTADUAL","PT","SE",2
"2137",2018,"DEPUTADO ESTADUAL","PT","SP",10
"2138",2018,"DEPUTADO ESTADUAL","PT","TO",2
"2139",2018,"DEPUTADO ESTADUAL","PTB","AC",1
"2140",2018,"DEPUTADO ESTADUAL","PTB","AL",1
"2141",2018,"DEPUTADO ESTADUAL","PTB","AP",1
"2142",2018,"DEPUTADO ESTADUAL","PTB","ES",1
"2143",2018,"DEPUTADO ESTADUAL","PTB","GO",1
"2144",2018,"DEPUTADO ESTADUAL","PTB","MA",1
"2145",2018,"DEPUTADO ESTADUAL","PTB","MG",3
"2146",2018,"DEPUTADO ESTADUAL","PTB","MS",1
"2147",2018,"DEPUTADO ESTADUAL","PTB","PA",2
"2148",2018,"DEPUTADO ESTADUAL","PTB","PB",2
"2149",2018,"DEPUTADO ESTADUAL","PTB","PE",2
"2150",2018,"DEPUTADO ESTADUAL","PTB","PI",2
"2151",2018,"DEPUTADO ESTADUAL","PTB","PR",1
"2152",2018,"DEPUTADO ESTADUAL","PTB","RJ",1
"2153",2018,"DEPUTADO ESTADUAL","PTB","RO",2
"2154",2018,"DEPUTADO ESTADUAL","PTB","RR",1
"2155",2018,"DEPUTADO ESTADUAL","PTB","RS",5
"2156",2018,"DEPUTADO ESTADUAL","PTB","SE",1
"2157",2018,"DEPUTADO ESTADUAL","PTB","SP",2
"2158",2018,"DEPUTADO ESTADUAL","PTC","AP",2
"2159",2018,"DEPUTADO ESTADUAL","PTC","GO",1
"2160",2018,"DEPUTADO ESTADUAL","PTC","PI",1
"2161",2018,"DEPUTADO ESTADUAL","PTC","RJ",1
"2162",2018,"DEPUTADO ESTADUAL","PTC","RN",2
"2163",2018,"DEPUTADO ESTADUAL","PTC","RO",1
"2164",2018,"DEPUTADO ESTADUAL","PTC","RR",2
"2165",2018,"DEPUTADO ESTADUAL","PTC","TO",1
"2166",2018,"DEPUTADO ESTADUAL","PV","AC",1
"2167",2018,"DEPUTADO ESTADUAL","PV","AL",1
"2168",2018,"DEPUTADO ESTADUAL","PV","AM",3
"2169",2018,"DEPUTADO ESTADUAL","PV","ES",2
"2170",2018,"DEPUTADO ESTADUAL","PV","GO",1
"2171",2018,"DEPUTADO ESTADUAL","PV","MA",3
"2172",2018,"DEPUTADO ESTADUAL","PV","MG",5
"2173",2018,"DEPUTADO ESTADUAL","PV","MT",2
"2174",2018,"DEPUTADO ESTADUAL","PV","PI",1
"2175",2018,"DEPUTADO ESTADUAL","PV","PR",2
"2176",2018,"DEPUTADO ESTADUAL","PV","RO",1
"2177",2018,"DEPUTADO ESTADUAL","PV","RR",1
"2178",2018,"DEPUTADO ESTADUAL","PV","SC",1
"2179",2018,"DEPUTADO ESTADUAL","PV","SP",1
"2180",2018,"DEPUTADO ESTADUAL","PV","TO",2
"2181",2018,"DEPUTADO ESTADUAL","REDE","AP",1
"2182",2018,"DEPUTADO ESTADUAL","REDE","ES",1
"2183",2018,"DEPUTADO ESTADUAL","REDE","MG",1
"2184",2018,"DEPUTADO ESTADUAL","REDE","PB",1
"2185",2018,"DEPUTADO ESTADUAL","REDE","SE",2
"2186",2018,"DEPUTADO ESTADUAL","REDE","SP",1
"2187",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","AC",1
"2188",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","AL",1
"2189",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","AP",1
"2190",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","CE",2
"2191",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","GO",2
"2192",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","MA",3
"2193",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","MG",2
"2194",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","MS",2
"2195",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","PA",1
"2196",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","PE",1
"2197",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RJ",3
"2198",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RN",2
"2199",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RR",3
"2200",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","RS",1
"2201",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","SP",1
"2202",2018,"DEPUTADO ESTADUAL","SOLIDARIEDADE","TO",3
