"","ANO_ELEICAO","DESCRICAO_CARGO","SIGLA_PARTIDO","UF","Cadeiras conquistadas por UF"
"1070",2014,"DEPUTADO FEDERAL","PT","RJ",5
"1071",2014,"DEPUTADO FEDERAL","PT","RS",7
"1072",2014,"DEPUTADO FEDERAL","PT","SC",2
"1073",2014,"DEPUTADO FEDERAL","PT","SE",1
"1074",2014,"DEPUTADO FEDERAL","PT","SP",10
"1075",2014,"DEPUTADO FEDERAL","PT do B","MG",2
"1076",2014,"DEPUTADO FEDERAL","PTB","AP",1
"1077",2014,"DEPUTADO FEDERAL","PTB","BA",2
"1078",2014,"DEPUTADO FEDERAL","PTB","CE",1
"1079",2014,"DEPUTADO FEDERAL","PTB","GO",1
"1080",2014,"DEPUTADO FEDERAL","PTB","MA",1
"1081",2014,"DEPUTADO FEDERAL","PTB","MG",1
"1082",2014,"DEPUTADO FEDERAL","PTB","PA",1
"1083",2014,"DEPUTADO FEDERAL","PTB","PB",1
"1084",2014,"DEPUTADO FEDERAL","PTB","PE",4
"1085",2014,"DEPUTADO FEDERAL","PTB","PI",2
"1086",2014,"DEPUTADO FEDERAL","PTB","PR",1
"1087",2014,"DEPUTADO FEDERAL","PTB","RJ",2
"1088",2014,"DEPUTADO FEDERAL","PTB","RO",1
"1089",2014,"DEPUTADO FEDERAL","PTB","RS",3
"1090",2014,"DEPUTADO FEDERAL","PTB","SE",1
"1091",2014,"DEPUTADO FEDERAL","PTB","SP",2
"1092",2014,"DEPUTADO FEDERAL","PTC","BA",1
"1093",2014,"DEPUTADO FEDERAL","PTC","MG",1
"1094",2014,"DEPUTADO FEDERAL","PTN","BA",1
"1095",2014,"DEPUTADO FEDERAL","PTN","MG",1
"1096",2014,"DEPUTADO FEDERAL","PTN","PR",1
"1097",2014,"DEPUTADO FEDERAL","PTN","SP",1
"1098",2014,"DEPUTADO FEDERAL","PV","ES",1
"1099",2014,"DEPUTADO FEDERAL","PV","MA",2
"1100",2014,"DEPUTADO FEDERAL","PV","MG",1
"1101",2014,"DEPUTADO FEDERAL","PV","PR",1
"1102",2014,"DEPUTADO FEDERAL","PV","SP",3
"1103",2014,"DEPUTADO FEDERAL","SD","AL",1
"1104",2014,"DEPUTADO FEDERAL","SD","BA",1
"1105",2014,"DEPUTADO FEDERAL","SD","CE",1
"1106",2014,"DEPUTADO FEDERAL","SD","DF",1
"1107",2014,"DEPUTADO FEDERAL","SD","ES",1
"1108",2014,"DEPUTADO FEDERAL","SD","GO",1
"1109",2014,"DEPUTADO FEDERAL","SD","MG",1
"1110",2014,"DEPUTADO FEDERAL","SD","PA",1
"1111",2014,"DEPUTADO FEDERAL","SD","PB",1
"1112",2014,"DEPUTADO FEDERAL","SD","PR",1
"1113",2014,"DEPUTADO FEDERAL","SD","RJ",2
"1114",2014,"DEPUTADO FEDERAL","SD","RO",1
"1115",2014,"DEPUTADO FEDERAL","SD","SE",1
"1116",2014,"DEPUTADO FEDERAL","SD","SP",1
"1117",2018,"DEPUTADO FEDERAL","AVANTE","AP",1
"1118",2018,"DEPUTADO FEDERAL","AVANTE","BA",2
"1119",2018,"DEPUTADO FEDERAL","AVANTE","MG",3
"1120",2018,"DEPUTADO FEDERAL","AVANTE","RJ",1
"1121",2018,"DEPUTADO FEDERAL","DC","RJ",1
"1122",2018,"DEPUTADO FEDERAL","DEM","AC",1
"1123",2018,"DEPUTADO FEDERAL","DEM","BA",4
"1124",2018,"DEPUTADO FEDERAL","DEM","DF",1
"1125",2018,"DEPUTADO FEDERAL","DEM","ES",1
"1126",2018,"DEPUTADO FEDERAL","DEM","GO",2
"1127",2018,"DEPUTADO FEDERAL","DEM","MA",1
"1128",2018,"DEPUTADO FEDERAL","DEM","MG",1
"1129",2018,"DEPUTADO FEDERAL","DEM","MS",1
"1130",2018,"DEPUTADO FEDERAL","DEM","PA",2
"1131",2018,"DEPUTADO FEDERAL","DEM","PB",1
"1132",2018,"DEPUTADO FEDERAL","DEM","PE",1
"1133",2018,"DEPUTADO FEDERAL","DEM","PR",1
"1134",2018,"DEPUTADO FEDERAL","DEM","RJ",4
"1135",2018,"DEPUTADO FEDERAL","DEM","RS",1
"1136",2018,"DEPUTADO FEDERAL","DEM","SP",5
"1137",2018,"DEPUTADO FEDERAL","DEM","TO",2
"1138",2018,"DEPUTADO FEDERAL","MDB","AC",2
"1139",2018,"DEPUTADO FEDERAL","MDB","AL",1
"1140",2018,"DEPUTADO FEDERAL","MDB","CE",1
"1141",2018,"DEPUTADO FEDERAL","MDB","MA",2
"1142",2018,"DEPUTADO FEDERAL","MDB","MG",4
"1143",2018,"DEPUTADO FEDERAL","MDB","MT",2
"1144",2018,"DEPUTADO FEDERAL","MDB","PA",2
"1145",2018,"DEPUTADO FEDERAL","MDB","PE",1
"1146",2018,"DEPUTADO FEDERAL","MDB","PI",1
"1147",2018,"DEPUTADO FEDERAL","MDB","PR",2
"1148",2018,"DEPUTADO FEDERAL","MDB","RJ",3
"1149",2018,"DEPUTADO FEDERAL","MDB","RN",1
"1150",2018,"DEPUTADO FEDERAL","MDB","RO",1
"1151",2018,"DEPUTADO FEDERAL","MDB","RS",4
"1152",2018,"DEPUTADO FEDERAL","MDB","SC",3
"1153",2018,"DEPUTADO FEDERAL","MDB","SE",1
"1154",2018,"DEPUTADO FEDERAL","MDB","SP",2
"1155",2018,"DEPUTADO FEDERAL","MDB","TO",1
"1156",2018,"DEPUTADO FEDERAL","NOVO","MG",2
"1157",2018,"DEPUTADO FEDERAL","NOVO","RJ",1
"1158",2018,"DEPUTADO FEDERAL","NOVO","RS",1
"1159",2018,"DEPUTADO FEDERAL","NOVO","SC",1
"1160",2018,"DEPUTADO FEDERAL","NOVO","SP",3
"1161",2018,"DEPUTADO FEDERAL","PATRI","CE",1
"1162",2018,"DEPUTADO FEDERAL","PATRI","MA",1
"1163",2018,"DEPUTADO FEDERAL","PATRI","MG",2
"1164",2018,"DEPUTADO FEDERAL","PATRI","PE",1
"1165",2018,"DEPUTADO FEDERAL","PC do B","AC",1
"1166",2018,"DEPUTADO FEDERAL","PC do B","AP",1
"1167",2018,"DEPUTADO FEDERAL","PC do B","BA",2
"1168",2018,"DEPUTADO FEDERAL","PC do B","MA",2
"1169",2018,"DEPUTADO FEDERAL","PC do B","PE",1
"1170",2018,"DEPUTADO FEDERAL","PC do B","RJ",1
"1171",2018,"DEPUTADO FEDERAL","PC do B","SP",1
"1172",2018,"DEPUTADO FEDERAL","PDT","AC",1
"1173",2018,"DEPUTADO FEDERAL","PDT","BA",2
"1174",2018,"DEPUTADO FEDERAL","PDT","CE",6
"1175",2018,"DEPUTADO FEDERAL","PDT","ES",1
"1176",2018,"DEPUTADO FEDERAL","PDT","GO",1
"1177",2018,"DEPUTADO FEDERAL","PDT","MA",1
"1178",2018,"DEPUTADO FEDERAL","PDT","MG",2
"1179",2018,"DEPUTADO FEDERAL","PDT","MS",1
"1180",2018,"DEPUTADO FEDERAL","PDT","PB",1
"1181",2018,"DEPUTADO FEDERAL","PDT","PE",2
"1182",2018,"DEPUTADO FEDERAL","PDT","PI",1
"1183",2018,"DEPUTADO FEDERAL","PDT","PR",1
"1184",2018,"DEPUTADO FEDERAL","PDT","RJ",2
"1185",2018,"DEPUTADO FEDERAL","PDT","RO",1
"1186",2018,"DEPUTADO FEDERAL","PDT","RS",3
"1187",2018,"DEPUTADO FEDERAL","PDT","SE",1
"1188",2018,"DEPUTADO FEDERAL","PDT","SP",1
"1189",2018,"DEPUTADO FEDERAL","PHS","BA",2
"1190",2018,"DEPUTADO FEDERAL","PHS","MG",2
"1191",2018,"DEPUTADO FEDERAL","PHS","PE",1
"1192",2018,"DEPUTADO FEDERAL","PHS","RJ",1
"1193",2018,"DEPUTADO FEDERAL","PMN","MA",2
"1194",2018,"DEPUTADO FEDERAL","PMN","MG",1
"1195",2018,"DEPUTADO FEDERAL","PODE","BA",1
"1196",2018,"DEPUTADO FEDERAL","PODE","GO",1
"1197",2018,"DEPUTADO FEDERAL","PODE","MA",1
"1198",2018,"DEPUTADO FEDERAL","PODE","MG",1
"1199",2018,"DEPUTADO FEDERAL","PODE","MT",1
"1200",2018,"DEPUTADO FEDERAL","PODE","PE",1
"1201",2018,"DEPUTADO FEDERAL","PODE","PR",1
"1202",2018,"DEPUTADO FEDERAL","PODE","RO",1
"1203",2018,"DEPUTADO FEDERAL","PODE","SP",3
"1204",2018,"DEPUTADO FEDERAL","PP","AL",1
"1205",2018,"DEPUTADO FEDERAL","PP","AM",1
"1206",2018,"DEPUTADO FEDERAL","PP","AP",1
"1207",2018,"DEPUTADO FEDERAL","PP","BA",4
"1208",2018,"DEPUTADO FEDERAL","PP","CE",1
"1209",2018,"DEPUTADO FEDERAL","PP","DF",1
"1210",2018,"DEPUTADO FEDERAL","PP","ES",1
"1211",2018,"DEPUTADO FEDERAL","PP","GO",2
"1212",2018,"DEPUTADO FEDERAL","PP","MA",1
"1213",2018,"DEPUTADO FEDERAL","PP","MG",2
"1214",2018,"DEPUTADO FEDERAL","PP","MT",1
"1215",2018,"DEPUTADO FEDERAL","PP","PB",1
"1216",2018,"DEPUTADO FEDERAL","PP","PE",2
"1217",2018,"DEPUTADO FEDERAL","PP","PI",2
"1218",2018,"DEPUTADO FEDERAL","PP","PR",2
"1219",2018,"DEPUTADO FEDERAL","PP","RJ",2
"1220",2018,"DEPUTADO FEDERAL","PP","RO",1
"1221",2018,"DEPUTADO FEDERAL","PP","RR",1
"1222",2018,"DEPUTADO FEDERAL","PP","RS",4
"1223",2018,"DEPUTADO FEDERAL","PP","SC",1
"1224",2018,"DEPUTADO FEDERAL","PP","SE",1
"1225",2018,"DEPUTADO FEDERAL","PP","SP",4
"1226",2018,"DEPUTADO FEDERAL","PPL","BA",1
"1227",2018,"DEPUTADO FEDERAL","PPS","DF",1
"1228",2018,"DEPUTADO FEDERAL","PPS","ES",1
"1229",2018,"DEPUTADO FEDERAL","PPS","PE",1
"1230",2018,"DEPUTADO FEDERAL","PPS","PR",1
"1231",2018,"DEPUTADO FEDERAL","PPS","RJ",1
"1232",2018,"DEPUTADO FEDERAL","PPS","SC",1
"1233",2018,"DEPUTADO FEDERAL","PPS","SP",2
"1234",2018,"DEPUTADO FEDERAL","PR","AL",1
"1235",2018,"DEPUTADO FEDERAL","PR","AM",1
"1236",2018,"DEPUTADO FEDERAL","PR","AP",1
"1237",2018,"DEPUTADO FEDERAL","PR","BA",2
"1238",2018,"DEPUTADO FEDERAL","PR","CE",1
"1239",2018,"DEPUTADO FEDERAL","PR","DF",1
"1240",2018,"DEPUTADO FEDERAL","PR","ES",1
"1241",2018,"DEPUTADO FEDERAL","PR","GO",1
"1242",2018,"DEPUTADO FEDERAL","PR","MA",2
"1243",2018,"DEPUTADO FEDERAL","PR","MG",1
"1244",2018,"DEPUTADO FEDERAL","PR","PA",1
"1245",2018,"DEPUTADO FEDERAL","PR","PB",1
"1246",2018,"DEPUTADO FEDERAL","PR","PE",1
"1247",2018,"DEPUTADO FEDERAL","PR","PI",1
"1248",2018,"DEPUTADO FEDERAL","PR","PR",3
"1249",2018,"DEPUTADO FEDERAL","PR","RJ",2
"1250",2018,"DEPUTADO FEDERAL","PR","RN",1
"1251",2018,"DEPUTADO FEDERAL","PR","RR",1
"1252",2018,"DEPUTADO FEDERAL","PR","RS",1
"1253",2018,"DEPUTADO FEDERAL","PR","SE",1
"1254",2018,"DEPUTADO FEDERAL","PR","SP",7
"1255",2018,"DEPUTADO FEDERAL","PR","TO",1
"1256",2018,"DEPUTADO FEDERAL","PRB","AC",1
"1257",2018,"DEPUTADO FEDERAL","PRB","AL",1
"1258",2018,"DEPUTADO FEDERAL","PRB","AM",2
"1259",2018,"DEPUTADO FEDERAL","PRB","AP",1
"1260",2018,"DEPUTADO FEDERAL","PRB","BA",2
"1261",2018,"DEPUTADO FEDERAL","PRB","DF",1
"1262",2018,"DEPUTADO FEDERAL","PRB","ES",1
"1263",2018,"DEPUTADO FEDERAL","PRB","GO",1
"1264",2018,"DEPUTADO FEDERAL","PRB","MA",1
"1265",2018,"DEPUTADO FEDERAL","PRB","MG",2
"1266",2018,"DEPUTADO FEDERAL","PRB","PA",1
"1267",2018,"DEPUTADO FEDERAL","PRB","PB",1
"1268",2018,"DEPUTADO FEDERAL","PRB","PE",2
"1269",2018,"DEPUTADO FEDERAL","PRB","PR",2
"1270",2018,"DEPUTADO FEDERAL","PRB","RJ",2
"1271",2018,"DEPUTADO FEDERAL","PRB","RR",1
"1272",2018,"DEPUTADO FEDERAL","PRB","RS",1
"1273",2018,"DEPUTADO FEDERAL","PRB","SC",1
"1274",2018,"DEPUTADO FEDERAL","PRB","SP",6
"1275",2018,"DEPUTADO FEDERAL","PROS","AP",1
"1276",2018,"DEPUTADO FEDERAL","PROS","CE",2
"1277",2018,"DEPUTADO FEDERAL","PROS","MG",2
"1278",2018,"DEPUTADO FEDERAL","PROS","PR",2
"1279",2018,"DEPUTADO FEDERAL","PROS","RJ",1
"1280",2018,"DEPUTADO FEDERAL","PRP","BA",1
"1281",2018,"DEPUTADO FEDERAL","PRP","DF",1
"1282",2018,"DEPUTADO FEDERAL","PRP","GO",1
"1283",2018,"DEPUTADO FEDERAL","PRP","RJ",1
"1284",2018,"DEPUTADO FEDERAL","PSB","AL",1
"1285",2018,"DEPUTADO FEDERAL","PSB","AP",1
"1286",2018,"DEPUTADO FEDERAL","PSB","BA",2
"1287",2018,"DEPUTADO FEDERAL","PSB","CE",1
"1288",2018,"DEPUTADO FEDERAL","PSB","ES",2
"1289",2018,"DEPUTADO FEDERAL","PSB","GO",1
"1290",2018,"DEPUTADO FEDERAL","PSB","MA",1
"1291",2018,"DEPUTADO FEDERAL","PSB","MG",3
"1292",2018,"DEPUTADO FEDERAL","PSB","PA",1
"1293",2018,"DEPUTADO FEDERAL","PSB","PB",1
"1294",2018,"DEPUTADO FEDERAL","PSB","PE",5
"1295",2018,"DEPUTADO FEDERAL","PSB","PI",1
"1296",2018,"DEPUTADO FEDERAL","PSB","PR",2
"1297",2018,"DEPUTADO FEDERAL","PSB","RJ",1
"1298",2018,"DEPUTADO FEDERAL","PSB","RN",1
"1299",2018,"DEPUTADO FEDERAL","PSB","RO",1
"1300",2018,"DEPUTADO FEDERAL","PSB","RS",2
"1301",2018,"DEPUTADO FEDERAL","PSB","SC",1
"1302",2018,"DEPUTADO FEDERAL","PSB","SP",4
"1303",2018,"DEPUTADO FEDERAL","PSC","GO",1
"1304",2018,"DEPUTADO FEDERAL","PSC","MG",1
"1305",2018,"DEPUTADO FEDERAL","PSC","PE",1
"1306",2018,"DEPUTADO FEDERAL","PSC","PR",1
"1307",2018,"DEPUTADO FEDERAL","PSC","RJ",1
"1308",2018,"DEPUTADO FEDERAL","PSC","SE",1
"1309",2018,"DEPUTADO FEDERAL","PSC","SP",1
"1310",2018,"DEPUTADO FEDERAL","PSC","TO",1
"1311",2018,"DEPUTADO FEDERAL","PSD","AL",1
"1312",2018,"DEPUTADO FEDERAL","PSD","AM",1
"1313",2018,"DEPUTADO FEDERAL","PSD","BA",4
"1314",2018,"DEPUTADO FEDERAL","PSD","CE",1
"1315",2018,"DEPUTADO FEDERAL","PSD","GO",1
"1316",2018,"DEPUTADO FEDERAL","PSD","MA",1
"1317",2018,"DEPUTADO FEDERAL","PSD","MG",3
"1318",2018,"DEPUTADO FEDERAL","PSD","MS",1
"1319",2018,"DEPUTADO FEDERAL","PSD","PA",3
"1320",2018,"DEPUTADO FEDERAL","PSD","PE",1
"1321",2018,"DEPUTADO FEDERAL","PSD","PI",1
"1322",2018,"DEPUTADO FEDERAL","PSD","PR",4
"1323",2018,"DEPUTADO FEDERAL","PSD","RJ",3
"1324",2018,"DEPUTADO FEDERAL","PSD","RN",1
"1325",2018,"DEPUTADO FEDERAL","PSD","RO",1
"1326",2018,"DEPUTADO FEDERAL","PSD","RR",1
"1327",2018,"DEPUTADO FEDERAL","PSD","RS",1
"1328",2018,"DEPUTADO FEDERAL","PSD","SC",2
"1329",2018,"DEPUTADO FEDERAL","PSD","SE",1
"1330",2018,"DEPUTADO FEDERAL","PSD","SP",2
"1331",2018,"DEPUTADO FEDERAL","PSDB","AC",1
"1332",2018,"DEPUTADO FEDERAL","PSDB","AL",1
"1333",2018,"DEPUTADO FEDERAL","PSDB","AP",1
"1334",2018,"DEPUTADO FEDERAL","PSDB","BA",1
"1335",2018,"DEPUTADO FEDERAL","PSDB","CE",1
"1336",2018,"DEPUTADO FEDERAL","PSDB","GO",1
"1337",2018,"DEPUTADO FEDERAL","PSDB","MG",5
"1338",2018,"DEPUTADO FEDERAL","PSDB","MS",2
"1339",2018,"DEPUTADO FEDERAL","PSDB","PA",2
"1340",2018,"DEPUTADO FEDERAL","PSDB","PB",3
"1341",2018,"DEPUTADO FEDERAL","PSDB","RO",1
"1342",2018,"DEPUTADO FEDERAL","PSDB","RR",1
"1343",2018,"DEPUTADO FEDERAL","PSDB","RS",2
"1344",2018,"DEPUTADO FEDERAL","PSDB","SC",1
"1345",2018,"DEPUTADO FEDERAL","PSDB","SP",6
"1346",2018,"DEPUTADO FEDERAL","PSL","AM",1
"1347",2018,"DEPUTADO FEDERAL","PSL","BA",1
"1348",2018,"DEPUTADO FEDERAL","PSL","CE",1
"1349",2018,"DEPUTADO FEDERAL","PSL","ES",1
"1350",2018,"DEPUTADO FEDERAL","PSL","GO",2
"1351",2018,"DEPUTADO FEDERAL","PSL","MG",6
"1352",2018,"DEPUTADO FEDERAL","PSL","MS",2
"1353",2018,"DEPUTADO FEDERAL","PSL","MT",1
"1354",2018,"DEPUTADO FEDERAL","PSL","PB",1
"1355",2018,"DEPUTADO FEDERAL","PSL","PE",1
"1356",2018,"DEPUTADO FEDERAL","PSL","PR",3
"1357",2018,"DEPUTADO FEDERAL","PSL","RJ",12
"1358",2018,"DEPUTADO FEDERAL","PSL","RN",1
"1359",2018,"DEPUTADO FEDERAL","PSL","RO",1
"1360",2018,"DEPUTADO FEDERAL","PSL","RR",1
"1361",2018,"DEPUTADO FEDERAL","PSL","RS",3
"1362",2018,"DEPUTADO FEDERAL","PSL","SC",4
"1363",2018,"DEPUTADO FEDERAL","PSL","SP",10
"1364",2018,"DEPUTADO FEDERAL","PSOL","MG",1
"1365",2018,"DEPUTADO FEDERAL","PSOL","PA",1
"1366",2018,"DEPUTADO FEDERAL","PSOL","RJ",4
"1367",2018,"DEPUTADO FEDERAL","PSOL","RS",1
"1368",2018,"DEPUTADO FEDERAL","PSOL","SP",3
"1369",2018,"DEPUTADO FEDERAL","PT","AL",1
"1370",2018,"DEPUTADO FEDERAL","PT","AM",1
"1371",2018,"DEPUTADO FEDERAL","PT","BA",8
"1372",2018,"DEPUTADO FEDERAL","PT","CE",3
"1373",2018,"DEPUTADO FEDERAL","PT","DF",1
"1374",2018,"DEPUTADO FEDERAL","PT","ES",1
"1375",2018,"DEPUTADO FEDERAL","PT","GO",1
"1376",2018,"DEPUTADO FEDERAL","PT","MA",1
"1377",2018,"DEPUTADO FEDERAL","PT","MG",8
"1378",2018,"DEPUTADO FEDERAL","PT","MS",1
"1379",2018,"DEPUTADO FEDERAL","PT","MT",1
"1380",2018,"DEPUTADO FEDERAL","PT","PA",2
"1381",2018,"DEPUTADO FEDERAL","PT","PB",1
"1382",2018,"DEPUTADO FEDERAL","PT","PE",2
"1383",2018,"DEPUTADO FEDERAL","PT","PI",2
"1384",2018,"DEPUTADO FEDERAL","PT","PR",3
"1385",2018,"DEPUTADO FEDERAL","PT","RJ",1
"1386",2018,"DEPUTADO FEDERAL","PT","RN",2
"1387",2018,"DEPUTADO FEDERAL","PT","RS",5
"1388",2018,"DEPUTADO FEDERAL","PT","SC",1
"1389",2018,"DEPUTADO FEDERAL","PT","SE",1
"1390",2018,"DEPUTADO FEDERAL","PT","SP",8
"1391",2018,"DEPUTADO FEDERAL","PT","TO",1
"1392",2018,"DEPUTADO FEDERAL","PTB","AL",1
"1393",2018,"DEPUTADO FEDERAL","PTB","CE",1
"1394",2018,"DEPUTADO FEDERAL","PTB","MA",1
"1395",2018,"DEPUTADO FEDERAL","PTB","MT",1
"1396",2018,"DEPUTADO FEDERAL","PTB","PA",2
"1397",2018,"DEPUTADO FEDERAL","PTB","PB",1
"1398",2018,"DEPUTADO FEDERAL","PTB","PR",1
"1399",2018,"DEPUTADO FEDERAL","PTB","RS",2
"1400",2018,"DEPUTADO FEDERAL","PTC","PI",1
"1401",2018,"DEPUTADO FEDERAL","PTC","RN",1
"1402",2018,"DEPUTADO FEDERAL","PV","CE",1
"1403",2018,"DEPUTADO FEDERAL","PV","DF",1
"1404",2018,"DEPUTADO FEDERAL","PV","PR",1
"1405",2018,"DEPUTADO FEDERAL","PV","SP",1
"1406",2018,"DEPUTADO FEDERAL","REDE","RR",1
"1407",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","AC",1
"1408",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","AM",1
"1409",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","CE",1
"1410",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","GO",1
"1411",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","MG",1
"1412",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","MT",1
"1413",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","PE",1
"1414",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","RJ",1
"1415",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","RR",1
"1416",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","SE",1
"1417",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","SP",1
"1418",2018,"DEPUTADO FEDERAL","SOLIDARIEDADE","TO",2
