"","Ano da eleição","UF","Cargo","Sigla do partido","Cadeiras conquistadas por UF","Total de cadeiras conquistadas","Percentual de cadeiras"
"358",2002,"SE","Deputado Federal","PT",1,91,0.177387914230019
"359",2002,"SP","Deputado Federal","PT",18,91,0.177387914230019
"360",2002,"AL","Deputado Federal","PTB",2,26,0.050682261208577
"361",2002,"AM","Deputado Federal","PTB",1,26,0.050682261208577
"362",2002,"AP","Deputado Federal","PTB",1,26,0.050682261208577
"363",2002,"BA","Deputado Federal","PTB",1,26,0.050682261208577
"364",2002,"ES","Deputado Federal","PTB",1,26,0.050682261208577
"365",2002,"MG","Deputado Federal","PTB",2,26,0.050682261208577
"366",2002,"MS","Deputado Federal","PTB",1,26,0.050682261208577
"367",2002,"PA","Deputado Federal","PTB",1,26,0.050682261208577
"368",2002,"PB","Deputado Federal","PTB",2,26,0.050682261208577
"369",2002,"PR","Deputado Federal","PTB",3,26,0.050682261208577
"370",2002,"RJ","Deputado Federal","PTB",1,26,0.050682261208577
"371",2002,"RN","Deputado Federal","PTB",1,26,0.050682261208577
"372",2002,"RO","Deputado Federal","PTB",1,26,0.050682261208577
"373",2002,"RS","Deputado Federal","PTB",3,26,0.050682261208577
"374",2002,"SP","Deputado Federal","PTB",5,26,0.050682261208577
"375",2002,"BA","Deputado Federal","PV",1,5,0.00974658869395711
"376",2002,"MG","Deputado Federal","PV",1,5,0.00974658869395711
"377",2002,"RJ","Deputado Federal","PV",1,5,0.00974658869395711
"378",2002,"SP","Deputado Federal","PV",2,5,0.00974658869395711
"379",2006,"MA","Deputado Federal","PAN",1,1,0.00194931773879142
"380",2006,"AC","Deputado Federal","PC do B",1,13,0.0253411306042885
"381",2006,"AM","Deputado Federal","PC do B",1,13,0.0253411306042885
"382",2006,"AP","Deputado Federal","PC do B",1,13,0.0253411306042885
"383",2006,"BA","Deputado Federal","PC do B",2,13,0.0253411306042885
"384",2006,"CE","Deputado Federal","PC do B",1,13,0.0253411306042885
"385",2006,"MA","Deputado Federal","PC do B",1,13,0.0253411306042885
"386",2006,"MG","Deputado Federal","PC do B",1,13,0.0253411306042885
"387",2006,"PE","Deputado Federal","PC do B",1,13,0.0253411306042885
"388",2006,"PI","Deputado Federal","PC do B",1,13,0.0253411306042885
"389",2006,"RJ","Deputado Federal","PC do B",1,13,0.0253411306042885
"390",2006,"RS","Deputado Federal","PC do B",1,13,0.0253411306042885
"391",2006,"SP","Deputado Federal","PC do B",1,13,0.0253411306042885
"392",2006,"AL","Deputado Federal","PDT",1,24,0.0467836257309941
"393",2006,"AP","Deputado Federal","PDT",1,24,0.0467836257309941
"394",2006,"BA","Deputado Federal","PDT",3,24,0.0467836257309941
"395",2006,"ES","Deputado Federal","PDT",2,24,0.0467836257309941
"396",2006,"MA","Deputado Federal","PDT",2,24,0.0467836257309941
"397",2006,"MG","Deputado Federal","PDT",2,24,0.0467836257309941
"398",2006,"MS","Deputado Federal","PDT",1,24,0.0467836257309941
"399",2006,"PA","Deputado Federal","PDT",1,24,0.0467836257309941
"400",2006,"PE","Deputado Federal","PDT",1,24,0.0467836257309941
"401",2006,"PR","Deputado Federal","PDT",1,24,0.0467836257309941
"402",2006,"RJ","Deputado Federal","PDT",3,24,0.0467836257309941
"403",2006,"RS","Deputado Federal","PDT",3,24,0.0467836257309941
"404",2006,"SP","Deputado Federal","PDT",3,24,0.0467836257309941
"405",2006,"AL","Deputado Federal","PFL",2,65,0.126705653021442
"406",2006,"AM","Deputado Federal","PFL",1,65,0.126705653021442
"407",2006,"AP","Deputado Federal","PFL",1,65,0.126705653021442
"408",2006,"BA","Deputado Federal","PFL",13,65,0.126705653021442
"409",2006,"DF","Deputado Federal","PFL",2,65,0.126705653021442
"410",2006,"GO","Deputado Federal","PFL",1,65,0.126705653021442
"411",2006,"MA","Deputado Federal","PFL",2,65,0.126705653021442
"412",2006,"MG","Deputado Federal","PFL",6,65,0.126705653021442
"413",2006,"PA","Deputado Federal","PFL",2,65,0.126705653021442
"414",2006,"PB","Deputado Federal","PFL",1,65,0.126705653021442
"415",2006,"PE","Deputado Federal","PFL",3,65,0.126705653021442
"416",2006,"PI","Deputado Federal","PFL",2,65,0.126705653021442
"417",2006,"PR","Deputado Federal","PFL",5,65,0.126705653021442
"418",2006,"RJ","Deputado Federal","PFL",5,65,0.126705653021442
"419",2006,"RN","Deputado Federal","PFL",1,65,0.126705653021442
"420",2006,"RR","Deputado Federal","PFL",2,65,0.126705653021442
"421",2006,"RS","Deputado Federal","PFL",2,65,0.126705653021442
"422",2006,"SC","Deputado Federal","PFL",3,65,0.126705653021442
"423",2006,"SE","Deputado Federal","PFL",3,65,0.126705653021442
"424",2006,"SP","Deputado Federal","PFL",5,65,0.126705653021442
"425",2006,"TO","Deputado Federal","PFL",3,65,0.126705653021442
"426",2006,"MG","Deputado Federal","PHS",1,2,0.00389863547758285
"427",2006,"RJ","Deputado Federal","PHS",1,2,0.00389863547758285
"428",2006,"BA","Deputado Federal","PL",3,23,0.0448343079922027
"429",2006,"CE","Deputado Federal","PL",1,23,0.0448343079922027
"430",2006,"ES","Deputado Federal","PL",1,23,0.0448343079922027
"431",2006,"GO","Deputado Federal","PL",1,23,0.0448343079922027
"432",2006,"MG","Deputado Federal","PL",6,23,0.0448343079922027
"433",2006,"MT","Deputado Federal","PL",1,23,0.0448343079922027
"434",2006,"PB","Deputado Federal","PL",2,23,0.0448343079922027
"435",2006,"PE","Deputado Federal","PL",1,23,0.0448343079922027
"436",2006,"PR","Deputado Federal","PL",2,23,0.0448343079922027
"437",2006,"RJ","Deputado Federal","PL",1,23,0.0448343079922027
"438",2006,"RN","Deputado Federal","PL",1,23,0.0448343079922027
"439",2006,"RR","Deputado Federal","PL",1,23,0.0448343079922027
"440",2006,"SP","Deputado Federal","PL",2,23,0.0448343079922027
"441",2006,"AC","Deputado Federal","PMDB",1,89,0.173489278752437
"442",2006,"AL","Deputado Federal","PMDB",3,89,0.173489278752437
"443",2006,"AM","Deputado Federal","PMDB",1,89,0.173489278752437
"444",2006,"AP","Deputado Federal","PMDB",2,89,0.173489278752437
"445",2006,"BA","Deputado Federal","PMDB",1,89,0.173489278752437
"446",2006,"CE","Deputado Federal","PMDB",6,89,0.173489278752437
"447",2006,"DF","Deputado Federal","PMDB",2,89,0.173489278752437
"448",2006,"ES","Deputado Federal","PMDB",4,89,0.173489278752437
"449",2006,"GO","Deputado Federal","PMDB",5,89,0.173489278752437
"450",2006,"MA","Deputado Federal","PMDB",3,89,0.173489278752437
"451",2006,"MG","Deputado Federal","PMDB",7,89,0.173489278752437
"452",2006,"MS","Deputado Federal","PMDB",2,89,0.173489278752437
"453",2006,"MT","Deputado Federal","PMDB",1,89,0.173489278752437
"454",2006,"PA","Deputado Federal","PMDB",6,89,0.173489278752437
"455",2006,"PB","Deputado Federal","PMDB",3,89,0.173489278752437
"456",2006,"PE","Deputado Federal","PMDB",3,89,0.173489278752437
"457",2006,"PI","Deputado Federal","PMDB",2,89,0.173489278752437
"458",2006,"PR","Deputado Federal","PMDB",8,89,0.173489278752437
"459",2006,"RJ","Deputado Federal","PMDB",10,89,0.173489278752437
"460",2006,"RN","Deputado Federal","PMDB",1,89,0.173489278752437
"461",2006,"RO","Deputado Federal","PMDB",2,89,0.173489278752437
"462",2006,"RR","Deputado Federal","PMDB",1,89,0.173489278752437
"463",2006,"RS","Deputado Federal","PMDB",5,89,0.173489278752437
"464",2006,"SC","Deputado Federal","PMDB",5,89,0.173489278752437
"465",2006,"SP","Deputado Federal","PMDB",3,89,0.173489278752437
"466",2006,"TO","Deputado Federal","PMDB",2,89,0.173489278752437
"467",2006,"AC","Deputado Federal","PMN",1,3,0.00584795321637427
"468",2006,"AL","Deputado Federal","PMN",1,3,0.00584795321637427
"469",2006,"RN","Deputado Federal","PMN",1,3,0.00584795321637427
"470",2006,"AC","Deputado Federal","PP",1,41,0.0799220272904483
"471",2006,"AL","Deputado Federal","PP",1,41,0.0799220272904483
"472",2006,"AM","Deputado Federal","PP",2,41,0.0799220272904483
"473",2006,"BA","Deputado Federal","PP",3,41,0.0799220272904483
"474",2006,"CE","Deputado Federal","PP",2,41,0.0799220272904483
"475",2006,"GO","Deputado Federal","PP",2,41,0.0799220272904483
"476",2006,"MG","Deputado Federal","PP",3,41,0.0799220272904483
"477",2006,"MS","Deputado Federal","PP",1,41,0.0799220272904483
"478",2006,"MT","Deputado Federal","PP",2,41,0.0799220272904483
"479",2006,"PA","Deputado Federal","PP",1,41,0.0799220272904483
"480",2006,"PE","Deputado Federal","PP",1,41,0.0799220272904483
"481",2006,"PI","Deputado Federal","PP",1,41,0.0799220272904483
"482",2006,"PR","Deputado Federal","PP",3,41,0.0799220272904483
"483",2006,"RJ","Deputado Federal","PP",2,41,0.0799220272904483
"484",2006,"RN","Deputado Federal","PP",1,41,0.0799220272904483
"485",2006,"RR","Deputado Federal","PP",1,41,0.0799220272904483
"486",2006,"RS","Deputado Federal","PP",5,41,0.0799220272904483
"487",2006,"SC","Deputado Federal","PP",3,41,0.0799220272904483
"488",2006,"SP","Deputado Federal","PP",5,41,0.0799220272904483
"489",2006,"TO","Deputado Federal","PP",1,41,0.0799220272904483
"490",2006,"AC","Deputado Federal","PPS",1,22,0.0428849902534113
"491",2006,"AP","Deputado Federal","PPS",1,22,0.0428849902534113
"492",2006,"BA","Deputado Federal","PPS",2,22,0.0428849902534113
"493",2006,"DF","Deputado Federal","PPS",1,22,0.0428849902534113
"494",2006,"MG","Deputado Federal","PPS",4,22,0.0428849902534113
"495",2006,"MS","Deputado Federal","PPS",1,22,0.0428849902534113
"496",2006,"MT","Deputado Federal","PPS",1,22,0.0428849902534113
"497",2006,"PE","Deputado Federal","PPS",1,22,0.0428849902534113
"498",2006,"PR","Deputado Federal","PPS",2,22,0.0428849902534113
"499",2006,"RJ","Deputado Federal","PPS",3,22,0.0428849902534113
"500",2006,"RO","Deputado Federal","PPS",1,22,0.0428849902534113
"501",2006,"RS","Deputado Federal","PPS",1,22,0.0428849902534113
"502",2006,"SC","Deputado Federal","PPS",1,22,0.0428849902534113
"503",2006,"SP","Deputado Federal","PPS",2,22,0.0428849902534113
"504",2006,"RJ","Deputado Federal","PRB",1,1,0.00194931773879142
"505",2006,"RJ","Deputado Federal","PRONA",1,2,0.00389863547758285
"506",2006,"SP","Deputado Federal","PRONA",1,2,0.00389863547758285
"507",2006,"AL","Deputado Federal","PSB",1,27,0.0526315789473684
"508",2006,"AM","Deputado Federal","PSB",1,27,0.0526315789473684
"509",2006,"AP","Deputado Federal","PSB",1,27,0.0526315789473684
"510",2006,"BA","Deputado Federal","PSB",1,27,0.0526315789473684
"511",2006,"CE","Deputado Federal","PSB",2,27,0.0526315789473684
"512",2006,"DF","Deputado Federal","PSB",1,27,0.0526315789473684
"513",2006,"MA","Deputado Federal","PSB",2,27,0.0526315789473684
"514",2006,"MG","Deputado Federal","PSB",1,27,0.0526315789473684
"515",2006,"MT","Deputado Federal","PSB",1,27,0.0526315789473684
"516",2006,"PB","Deputado Federal","PSB",2,27,0.0526315789473684
"517",2006,"PE","Deputado Federal","PSB",3,27,0.0526315789473684
"518",2006,"RJ","Deputado Federal","PSB",1,27,0.0526315789473684
"519",2006,"RN","Deputado Federal","PSB",2,27,0.0526315789473684
"520",2006,"RO","Deputado Federal","PSB",1,27,0.0526315789473684
"521",2006,"RR","Deputado Federal","PSB",1,27,0.0526315789473684
"522",2006,"RS","Deputado Federal","PSB",1,27,0.0526315789473684
"523",2006,"SE","Deputado Federal","PSB",1,27,0.0526315789473684
"524",2006,"SP","Deputado Federal","PSB",4,27,0.0526315789473684
"525",2006,"ES","Deputado Federal","PSC",1,9,0.0175438596491228
"526",2006,"MG","Deputado Federal","PSC",1,9,0.0175438596491228
"527",2006,"PA","Deputado Federal","PSC",1,9,0.0175438596491228
"528",2006,"PE","Deputado Federal","PSC",1,9,0.0175438596491228
"529",2006,"RJ","Deputado Federal","PSC",3,9,0.0175438596491228
"530",2006,"SE","Deputado Federal","PSC",1,9,0.0175438596491228
"531",2006,"SP","Deputado Federal","PSC",1,9,0.0175438596491228
"532",2006,"BA","Deputado Federal","PSDB",2,66,0.128654970760234
"533",2006,"CE","Deputado Federal","PSDB",5,66,0.128654970760234
"534",2006,"ES","Deputado Federal","PSDB",1,66,0.128654970760234
"535",2006,"GO","Deputado Federal","PSDB",4,66,0.128654970760234
"536",2006,"MA","Deputado Federal","PSDB",4,66,0.128654970760234
"537",2006,"MG","Deputado Federal","PSDB",7,66,0.128654970760234
"538",2006,"MS","Deputado Federal","PSDB",1,66,0.128654970760234
"539",2006,"MT","Deputado Federal","PSDB",1,66,0.128654970760234
"540",2006,"PA","Deputado Federal","PSDB",3,66,0.128654970760234
"541",2006,"PB","Deputado Federal","PSDB",3,66,0.128654970760234
"542",2006,"PE","Deputado Federal","PSDB",2,66,0.128654970760234
"543",2006,"PI","Deputado Federal","PSDB",1,66,0.128654970760234
"544",2006,"PR","Deputado Federal","PSDB",4,66,0.128654970760234
"545",2006,"RJ","Deputado Federal","PSDB",3,66,0.128654970760234
"546",2006,"RR","Deputado Federal","PSDB",1,66,0.128654970760234
"547",2006,"RS","Deputado Federal","PSDB",2,66,0.128654970760234
"548",2006,"SC","Deputado Federal","PSDB",1,66,0.128654970760234
"549",2006,"SE","Deputado Federal","PSDB",1,66,0.128654970760234
"550",2006,"SP","Deputado Federal","PSDB",18,66,0.128654970760234
"551",2006,"TO","Deputado Federal","PSDB",2,66,0.128654970760234
"552",2006,"RJ","Deputado Federal","PSOL",1,3,0.00584795321637427
"553",2006,"RS","Deputado Federal","PSOL",1,3,0.00584795321637427
"554",2006,"SP","Deputado Federal","PSOL",1,3,0.00584795321637427
"555",2006,"AC","Deputado Federal","PT",3,83,0.161793372319688
"556",2006,"AM","Deputado Federal","PT",1,83,0.161793372319688
"557",2006,"AP","Deputado Federal","PT",1,83,0.161793372319688
"558",2006,"BA","Deputado Federal","PT",8,83,0.161793372319688
"559",2006,"CE","Deputado Federal","PT",4,83,0.161793372319688
"560",2006,"DF","Deputado Federal","PT",1,83,0.161793372319688
"561",2006,"ES","Deputado Federal","PT",1,83,0.161793372319688
"562",2006,"GO","Deputado Federal","PT",2,83,0.161793372319688
"563",2006,"MA","Deputado Federal","PT",1,83,0.161793372319688
"564",2006,"MG","Deputado Federal","PT",9,83,0.161793372319688
"565",2006,"MS","Deputado Federal","PT",2,83,0.161793372319688
"566",2006,"MT","Deputado Federal","PT",1,83,0.161793372319688
"567",2006,"PA","Deputado Federal","PT",3,83,0.161793372319688
"568",2006,"PB","Deputado Federal","PT",1,83,0.161793372319688
"569",2006,"PE","Deputado Federal","PT",5,83,0.161793372319688
"570",2006,"PI","Deputado Federal","PT",2,83,0.161793372319688
"571",2006,"PR","Deputado Federal","PT",4,83,0.161793372319688
"572",2006,"RJ","Deputado Federal","PT",6,83,0.161793372319688
"573",2006,"RN","Deputado Federal","PT",1,83,0.161793372319688
"574",2006,"RO","Deputado Federal","PT",2,83,0.161793372319688
"575",2006,"RS","Deputado Federal","PT",7,83,0.161793372319688
"576",2006,"SC","Deputado Federal","PT",3,83,0.161793372319688
"577",2006,"SE","Deputado Federal","PT",1,83,0.161793372319688
"578",2006,"SP","Deputado Federal","PT",14,83,0.161793372319688
"579",2006,"RJ","Deputado Federal","PT do B",1,1,0.00194931773879142
"580",2006,"AM","Deputado Federal","PTB",1,22,0.0428849902534113
"581",2006,"CE","Deputado Federal","PTB",1,22,0.0428849902534113
"582",2006,"DF","Deputado Federal","PTB",1,22,0.0428849902534113
"583",2006,"GO","Deputado Federal","PTB",2,22,0.0428849902534113
"584",2006,"MA","Deputado Federal","PTB",1,22,0.0428849902534113
"585",2006,"PE","Deputado Federal","PTB",3,22,0.0428849902534113
"586",2006,"PI","Deputado Federal","PTB",1,22,0.0428849902534113
"587",2006,"PR","Deputado Federal","PTB",1,22,0.0428849902534113
"588",2006,"RJ","Deputado Federal","PTB",2,22,0.0428849902534113
"589",2006,"RO","Deputado Federal","PTB",1,22,0.0428849902534113
"590",2006,"RS","Deputado Federal","PTB",3,22,0.0428849902534113
"591",2006,"SE","Deputado Federal","PTB",1,22,0.0428849902534113
"592",2006,"SP","Deputado Federal","PTB",4,22,0.0428849902534113
"593",2006,"MG","Deputado Federal","PTC",1,3,0.00584795321637427
"594",2006,"RR","Deputado Federal","PTC",1,3,0.00584795321637427
"595",2006,"SP","Deputado Federal","PTC",1,3,0.00584795321637427
"596",2006,"BA","Deputado Federal","PV",1,13,0.0253411306042885
"597",2006,"MA","Deputado Federal","PV",1,13,0.0253411306042885
"598",2006,"MG","Deputado Federal","PV",4,13,0.0253411306042885
"599",2006,"RJ","Deputado Federal","PV",1,13,0.0253411306042885
"600",2006,"RO","Deputado Federal","PV",1,13,0.0253411306042885
"601",2006,"SP","Deputado Federal","PV",5,13,0.0253411306042885
"602",2010,"AM","Deputado Federal","DEM",1,43,0.0838206627680312
"603",2010,"AP","Deputado Federal","DEM",1,43,0.0838206627680312
"604",2010,"BA","Deputado Federal","DEM",6,43,0.0838206627680312
"605",2010,"GO","Deputado Federal","DEM",3,43,0.0838206627680312
"606",2010,"MA","Deputado Federal","DEM",1,43,0.0838206627680312
"607",2010,"MG","Deputado Federal","DEM",3,43,0.0838206627680312
"608",2010,"MS","Deputado Federal","DEM",1,43,0.0838206627680312
"609",2010,"MT","Deputado Federal","DEM",1,43,0.0838206627680312
"610",2010,"PA","Deputado Federal","DEM",1,43,0.0838206627680312
"611",2010,"PB","Deputado Federal","DEM",1,43,0.0838206627680312
"612",2010,"PE","Deputado Federal","DEM",2,43,0.0838206627680312
"613",2010,"PI","Deputado Federal","DEM",2,43,0.0838206627680312
"614",2010,"PR","Deputado Federal","DEM",2,43,0.0838206627680312
"615",2010,"RJ","Deputado Federal","DEM",2,43,0.0838206627680312
"616",2010,"RN","Deputado Federal","DEM",2,43,0.0838206627680312
"617",2010,"RR","Deputado Federal","DEM",1,43,0.0838206627680312
"618",2010,"RS","Deputado Federal","DEM",1,43,0.0838206627680312
"619",2010,"SC","Deputado Federal","DEM",3,43,0.0838206627680312
"620",2010,"SE","Deputado Federal","DEM",1,43,0.0838206627680312
"621",2010,"SP","Deputado Federal","DEM",6,43,0.0838206627680312
"622",2010,"TO","Deputado Federal","DEM",2,43,0.0838206627680312
"623",2010,"AC","Deputado Federal","PC do B",1,15,0.0292397660818713
"624",2010,"AP","Deputado Federal","PC do B",1,15,0.0292397660818713
"625",2010,"BA","Deputado Federal","PC do B",3,15,0.0292397660818713
"626",2010,"CE","Deputado Federal","PC do B",2,15,0.0292397660818713
"627",2010,"MG","Deputado Federal","PC do B",1,15,0.0292397660818713
"628",2010,"PE","Deputado Federal","PC do B",1,15,0.0292397660818713
"629",2010,"PI","Deputado Federal","PC do B",1,15,0.0292397660818713
"630",2010,"RJ","Deputado Federal","PC do B",1,15,0.0292397660818713
"631",2010,"RS","Deputado Federal","PC do B",2,15,0.0292397660818713
"632",2010,"SP","Deputado Federal","PC do B",2,15,0.0292397660818713
"633",2010,"AP","Deputado Federal","PDT",1,27,0.0526315789473684
"634",2010,"BA","Deputado Federal","PDT",4,27,0.0526315789473684
"635",2010,"CE","Deputado Federal","PDT",1,27,0.0526315789473684
"636",2010,"DF","Deputado Federal","PDT",1,27,0.0526315789473684
"637",2010,"ES","Deputado Federal","PDT",3,27,0.0526315789473684
"638",2010,"GO","Deputado Federal","PDT",1,27,0.0526315789473684
"639",2010,"MG","Deputado Federal","PDT",2,27,0.0526315789473684
"640",2010,"PA","Deputado Federal","PDT",1,27,0.0526315789473684
"641",2010,"PB","Deputado Federal","PDT",1,27,0.0526315789473684
"642",2010,"PE","Deputado Federal","PDT",1,27,0.0526315789473684
"643",2010,"RJ","Deputado Federal","PDT",3,27,0.0526315789473684
"644",2010,"RO","Deputado Federal","PDT",1,27,0.0526315789473684
"645",2010,"RS","Deputado Federal","PDT",3,27,0.0526315789473684
"646",2010,"SP","Deputado Federal","PDT",3,27,0.0526315789473684
"647",2010,"TO","Deputado Federal","PDT",1,27,0.0526315789473684
"648",2010,"MG","Deputado Federal","PHS",1,2,0.00389863547758285
"649",2010,"RJ","Deputado Federal","PHS",1,2,0.00389863547758285
"650",2010,"AC","Deputado Federal","PMDB",1,78,0.152046783625731
"651",2010,"AL","Deputado Federal","PMDB",2,78,0.152046783625731
"652",2010,"AM","Deputado Federal","PMDB",1,78,0.152046783625731
"653",2010,"AP","Deputado Federal","PMDB",1,78,0.152046783625731
"654",2010,"BA","Deputado Federal","PMDB",2,78,0.152046783625731
"655",2010,"CE","Deputado Federal","PMDB",5,78,0.152046783625731
"656",2010,"DF","Deputado Federal","PMDB",1,78,0.152046783625731
"657",2010,"ES","Deputado Federal","PMDB",2,78,0.152046783625731
"658",2010,"GO","Deputado Federal","PMDB",4,78,0.152046783625731
"659",2010,"MA","Deputado Federal","PMDB",5,78,0.152046783625731
"660",2010,"MG","Deputado Federal","PMDB",7,78,0.152046783625731
"661",2010,"MS","Deputado Federal","PMDB",3,78,0.152046783625731
"662",2010,"MT","Deputado Federal","PMDB",1,78,0.152046783625731
"663",2010,"PA","Deputado Federal","PMDB",4,78,0.152046783625731
"664",2010,"PB","Deputado Federal","PMDB",5,78,0.152046783625731
"665",2010,"PE","Deputado Federal","PMDB",1,78,0.152046783625731
"666",2010,"PI","Deputado Federal","PMDB",2,78,0.152046783625731
"667",2010,"PR","Deputado Federal","PMDB",6,78,0.152046783625731
"668",2010,"RJ","Deputado Federal","PMDB",8,78,0.152046783625731
"669",2010,"RN","Deputado Federal","PMDB",1,78,0.152046783625731
"670",2010,"RO","Deputado Federal","PMDB",2,78,0.152046783625731
"671",2010,"RR","Deputado Federal","PMDB",2,78,0.152046783625731
"672",2010,"RS","Deputado Federal","PMDB",4,78,0.152046783625731
"673",2010,"SC","Deputado Federal","PMDB",5,78,0.152046783625731
"674",2010,"SE","Deputado Federal","PMDB",1,78,0.152046783625731
"675",2010,"SP","Deputado Federal","PMDB",1,78,0.152046783625731
"676",2010,"TO","Deputado Federal","PMDB",1,78,0.152046783625731
"677",2010,"DF","Deputado Federal","PMN",1,4,0.00779727095516569
"678",2010,"GO","Deputado Federal","PMN",1,4,0.00779727095516569
"679",2010,"MG","Deputado Federal","PMN",1,4,0.00779727095516569
"680",2010,"RN","Deputado Federal","PMN",1,4,0.00779727095516569
"681",2010,"AC","Deputado Federal","PP",1,44,0.0857699805068226
"682",2010,"AL","Deputado Federal","PP",1,44,0.0857699805068226
"683",2010,"AM","Deputado Federal","PP",2,44,0.0857699805068226
"684",2010,"BA","Deputado Federal","PP",4,44,0.0857699805068226
"685",2010,"CE","Deputado Federal","PP",1,44,0.0857699805068226
"686",2010,"GO","Deputado Federal","PP",2,44,0.0857699805068226
"687",2010,"MA","Deputado Federal","PP",1,44,0.0857699805068226
"688",2010,"MG","Deputado Federal","PP",5,44,0.0857699805068226
"689",2010,"MT","Deputado Federal","PP",2,44,0.0857699805068226
"690",2010,"PB","Deputado Federal","PP",1,44,0.0857699805068226
"691",2010,"PE","Deputado Federal","PP",2,44,0.0857699805068226
"692",2010,"PI","Deputado Federal","PP",1,44,0.0857699805068226
"693",2010,"PR","Deputado Federal","PP",3,44,0.0857699805068226
"694",2010,"RJ","Deputado Federal","PP",3,44,0.0857699805068226
"695",2010,"RO","Deputado Federal","PP",1,44,0.0857699805068226
"696",2010,"RR","Deputado Federal","PP",1,44,0.0857699805068226
"697",2010,"RS","Deputado Federal","PP",6,44,0.0857699805068226
"698",2010,"SC","Deputado Federal","PP",2,44,0.0857699805068226
"699",2010,"SP","Deputado Federal","PP",4,44,0.0857699805068226
"700",2010,"TO","Deputado Federal","PP",1,44,0.0857699805068226
"701",2010,"MG","Deputado Federal","PPS",2,12,0.0233918128654971
"702",2010,"PA","Deputado Federal","PPS",1,12,0.0233918128654971
"703",2010,"PR","Deputado Federal","PPS",3,12,0.0233918128654971
"704",2010,"RJ","Deputado Federal","PPS",1,12,0.0233918128654971
"705",2010,"RO","Deputado Federal","PPS",1,12,0.0233918128654971
"706",2010,"SP","Deputado Federal","PPS",3,12,0.0233918128654971
"707",2010,"TO","Deputado Federal","PPS",1,12,0.0233918128654971
"708",2010,"AL","Deputado Federal","PR",1,41,0.0799220272904483
"709",2010,"AM","Deputado Federal","PR",1,41,0.0799220272904483
"710",2010,"BA","Deputado Federal","PR",3,41,0.0799220272904483
"711",2010,"CE","Deputado Federal","PR",2,41,0.0799220272904483
"712",2010,"DF","Deputado Federal","PR",2,41,0.0799220272904483
